component,variable,metric_key,n_ob,n_events,null_median_low_to_high_delta_z,null_median_high_to_low_delta_z,null_median_direction_contrast_z,null_abs_median_direction_contrast_z,null_direction_contrast_sign_consistency,replicate
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1469,0.1105738217406867,0.05981581241510159,-0.011513445669328992,0.011513445669328992,0.5263157894736842,4
affine_resid,mean_speed,affine_resid__mean_speed,19,1469,0.12299744836928539,-0.03349346153260585,0.004611228247051208,0.004611228247051208,0.5263157894736842,4
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.0569890188544212,-0.08150579162818739,0.149733385273789,0.149733385273789,0.5789473684210527,5
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.05377035429395727,-0.034194060516161515,-0.1453405774950311,0.1453405774950311,0.5263157894736842,5
raw,speed_rms,raw__speed_rms,19,1471,0.08046605250974578,-0.05683237020907303,0.1358835953436841,0.1358835953436841,0.631578947368421,5
raw,mean_speed,raw__mean_speed,19,1471,-0.006682501027865939,-0.10741355309895226,0.12472086787051251,0.12472086787051251,0.631578947368421,5
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.0349747921318565,0.03772277418529313,-0.0693341440988372,0.0693341440988372,0.5263157894736842,5
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.014983439886593786,-0.007547877101395595,0.05635606314931797,0.05635606314931797,0.5263157894736842,5
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.04291182278145546,0.01339239003669239,0.039362788209553023,0.039362788209553023,0.5789473684210527,5
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.0066637885569942315,-0.01981839994782883,-0.03610335438480394,0.03610335438480394,0.5263157894736842,5
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.008844619173066323,-0.02570717033084323,0.024448164281443807,0.024448164281443807,0.5263157894736842,5
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.00951984148049645,0.043470954621804614,-0.02372346183966159,0.02372346183966159,0.5263157894736842,5
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.06781050192212393,-0.03200519756812259,0.014121875321433636,0.014121875321433636,0.5263157894736842,5
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.007843623657887183,0.08248663299312517,0.0013560655962061852,0.0013560655962061852,0.5263157894736842,5
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.05602544374499297,0.08787709235235464,-0.15922763850186217,0.15922763850186217,0.6842105263157895,6
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.13300543440829463,0.016252905041783006,-0.1466784745258008,0.1466784745258008,0.631578947368421,6
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.02757327917348784,-0.03538623543326995,0.11668408965168925,0.11668408965168925,0.5789473684210527,6
raw,speed_rms,raw__speed_rms,19,1471,0.03313010228924129,0.04073339868465306,-0.08840613603744207,0.08840613603744207,0.5789473684210527,6
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.028012291882054174,-0.0388733315211357,0.08196792014075235,0.08196792014075235,0.5789473684210527,6
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.020801324457407136,0.018786893679969607,-0.07332167272901594,0.07332167272901594,0.6842105263157895,6
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.07202307577689793,0.07909872594889739,-0.050282719593121694,0.050282719593121694,0.5263157894736842,6
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.005393027786031207,0.05189657778530435,0.03965431764895108,0.03965431764895108,0.5789473684210527,6
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.05689058884420917,0.08158724949098611,-0.028402908974726748,0.028402908974726748,0.631578947368421,6
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.002281411567734537,-0.057167634840566334,0.0250537746653407,0.0250537746653407,0.5263157894736842,6
raw,mean_speed,raw__mean_speed,19,1471,0.06660486181463765,-0.044386094483369165,0.024913938767658267,0.024913938767658267,0.5263157894736842,6
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.018820311558361613,-0.02100689937572077,-0.011237660589051846,0.011237660589051846,0.5263157894736842,6
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.024702114849034063,0.12473062490990426,-0.2326756953375183,0.2326756953375183,0.5789473684210527,7
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.15197267261850778,-0.04279333308285327,0.21494473563983874,0.21494473563983874,0.631578947368421,7
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.013296166941590803,0.11476464554087679,-0.16736949614012758,0.16736949614012758,0.631578947368421,7
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.03614285947423029,0.11021174834741301,-0.15822327898942617,0.15822327898942617,0.6842105263157895,7
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.01045944404270568,0.051387503147915736,-0.11047042927661069,0.11047042927661069,0.5789473684210527,7
raw,speed_rms,raw__speed_rms,19,1471,-0.011768532479085853,-0.04353656058671815,-0.08060987522236115,0.08060987522236115,0.5789473684210527,7
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.030785285880267188,0.035503308317301197,-0.04157267638830825,0.04157267638830825,0.5263157894736842,7
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.003133383591592681,-0.043665061566354746,0.03148032711116058,0.03148032711116058,0.5263157894736842,7
raw,mean_speed,raw__mean_speed,19,1471,-0.023870950926189072,0.0522241651873466,-0.024628872460617512,0.024628872460617512,0.5263157894736842,7
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.0009323406656880223,-0.016606799828973694,0.007648399420596641,0.007648399420596641,0.5789473684210527,7
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.006521943693113125,-0.0074480682499118295,0.00734728116592806,0.00734728116592806,0.5263157894736842,7
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.0229554523960016,0.0074308144102828155,0.006917084836165599,0.006917084836165599,0.5263157894736842,7
raw,speed_rms,raw__speed_rms,19,1469,0.11420637620018839,-0.07887940092818824,0.2068384023523102,0.2068384023523102,0.6842105263157895,8
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1469,0.0339593552419968,-0.10836250968871441,0.19536224156199922,0.19536224156199922,0.631578947368421,8
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1469,0.06217462745875957,-0.04764042390161122,0.1719314823986439,0.1719314823986439,0.7368421052631579,8
affine_pred,mean_speed,affine_pred__mean_speed,19,1469,0.1294121070321569,-0.036640018474820873,0.16772764072992893,0.16772764072992893,0.5789473684210527,8
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1469,0.07584136898609228,-0.07567880659999535,0.14631759361273414,0.14631759361273414,0.7894736842105263,8
raw,mean_speed,raw__mean_speed,19,1469,0.09945606945620944,-0.03043747297952104,0.12719411132646802,0.12719411132646802,0.631578947368421,8
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1469,0.08728619676194527,-0.02750427268059233,0.1147904694425376,0.1147904694425376,0.7894736842105263,8
affine_resid,speed_rms,affine_resid__speed_rms,19,1469,0.0841647308370547,-0.036042641828296196,0.10984724021142189,0.10984724021142189,0.7368421052631579,8
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1469,0.047890156652497906,-0.008117129807725249,0.07245615182631204,0.07245615182631204,0.5263157894736842,8
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1469,0.03628120945194278,-0.03963677319782824,0.06816626467915149,0.06816626467915149,0.631578947368421,8
affine_pred,speed_rms,affine_pred__speed_rms,19,1469,0.08663532178400274,-0.03059940991273863,0.06490035003886815,0.06490035003886815,0.5789473684210527,8
affine_resid,mean_speed,affine_resid__mean_speed,19,1469,0.06295607068633968,-0.023382610439042384,0.016153873158266552,0.016153873158266552,0.5789473684210527,8
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.06746940166665871,-0.16944250631709323,0.1527965164751051,0.1527965164751051,0.6842105263157895,9
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.025574458087869775,-0.0996739606742934,0.10731289709332259,0.10731289709332259,0.5789473684210527,9
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.003229640500312825,-0.01172837618940055,-0.07038844468917049,0.07038844468917049,0.5263157894736842,9
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.07797225878226247,-0.024426754378949034,0.06965101901317428,0.06965101901317428,0.5789473684210527,9
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.01886856410379445,-0.08752091610471843,0.04680457747860631,0.04680457747860631,0.631578947368421,9
raw,mean_speed,raw__mean_speed,19,1471,-0.06648840038079862,0.00888798936180668,-0.0389763295945707,0.0389763295945707,0.5789473684210527,9
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.055163691863520416,0.011029963385739527,0.0372734595571656,0.0372734595571656,0.5789473684210527,9
raw,speed_rms,raw__speed_rms,19,1471,-0.05383011158868345,-0.03339920633715693,0.03313347799340137,0.03313347799340137,0.5263157894736842,9
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.06561176697855678,0.028569572726500236,-0.029354595777045966,0.029354595777045966,0.5263157894736842,9
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.02302056370035946,-0.04200078883880262,0.025870005452239747,0.025870005452239747,0.5789473684210527,9
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.025251446626835934,-0.013684682044918739,0.010010114811741688,0.010010114811741688,0.5263157894736842,9
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.05219058038188623,0.030803956928844897,0.004282388924777558,0.004282388924777558,0.5263157894736842,9
raw,mean_speed,raw__mean_speed,19,1470,-0.055068798040560196,0.018208233811127003,-0.17883234655523844,0.17883234655523844,0.631578947368421,10
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,-0.009250538289601578,-0.021644991088210025,-0.17585939192036554,0.17585939192036554,0.631578947368421,10
raw,speed_rms,raw__speed_rms,19,1470,-0.0675958220010055,-0.013086404760445536,-0.17000237393908812,0.17000237393908812,0.631578947368421,10
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,-0.06404373784094242,-0.04372043937033841,-0.14795301838511532,0.14795301838511532,0.5263157894736842,10
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,-0.06024434976676708,0.027501454572440076,-0.12707167711435868,0.12707167711435868,0.6842105263157895,10
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,-0.023262602917802022,-0.032488165988468154,-0.1105270614348704,0.1105270614348704,0.631578947368421,10
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,-0.007935345885866633,-0.09319844637400594,0.09127607366704213,0.09127607366704213,0.5263157894736842,10
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,0.0711941824899487,-0.11771148513036223,0.0856644789795335,0.0856644789795335,0.5789473684210527,10
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,0.023312160592200815,0.06534224514808547,-0.07562122855390457,0.07562122855390457,0.6842105263157895,10
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,0.08110109147084286,-0.104824387014518,0.05287598269815236,0.05287598269815236,0.5789473684210527,10
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,0.0026803582740028142,-0.04277403500430446,-0.028623212328729747,0.028623212328729747,0.5263157894736842,10
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,0.0388551219576854,-0.017845645826153028,0.02602112053131561,0.02602112053131561,0.5789473684210527,10
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.012445067003103022,-0.0481492365886351,0.16066964060207767,0.16066964060207767,0.7368421052631579,11
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.03327289574777036,0.10923597768474488,-0.0816461270992721,0.0816461270992721,0.631578947368421,11
raw,speed_rms,raw__speed_rms,19,1471,0.019533812087113717,0.05281919806856378,0.06938289797715042,0.06938289797715042,0.5789473684210527,11
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.012880514177816021,-0.018647666421758857,-0.05759739710524869,0.05759739710524869,0.5263157894736842,11
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.04362989740068002,0.04474609726514715,0.05614536978004209,0.05614536978004209,0.5789473684210527,11
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.0994076326496047,0.0737536716847983,0.03919718860661334,0.03919718860661334,0.5789473684210527,11
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.16482595651637305,0.01285030403866061,0.03863363169500297,0.03863363169500297,0.5789473684210527,11
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.05374028464763114,0.03620321595896657,-0.03543055495482089,0.03543055495482089,0.5263157894736842,11
raw,mean_speed,raw__mean_speed,19,1471,0.021386507338791994,0.11794434579130475,0.028169895019270863,0.028169895019270863,0.5263157894736842,11
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.12251574251843755,0.0835234170956578,-0.026918983470302915,0.026918983470302915,0.5263157894736842,11
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.018188284281519917,0.11138993505088948,-0.01893825927610293,0.01893825927610293,0.5263157894736842,11
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.018547213236459165,0.1140793325083995,-0.006480972357772341,0.006480972357772341,0.5263157894736842,11
affine_resid,speed_rms,affine_resid__speed_rms,19,1469,0.015775628474655967,-0.08237502435282595,0.15575984209153554,0.15575984209153554,0.631578947368421,12
affine_pred,speed_rms,affine_pred__speed_rms,19,1469,0.0011517128786165953,-0.020960659751618198,-0.14049696486572102,0.14049696486572102,0.631578947368421,12
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1469,-0.0008974321221633941,-0.05341192104419283,0.12881664284656424,0.12881664284656424,0.5789473684210527,12
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1469,-0.017760851819938,-0.05774602671262795,0.12222379715828752,0.12222379715828752,0.5263157894736842,12
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1469,-0.11514006418368156,-0.1360146804592075,0.10681519663075785,0.10681519663075785,0.5789473684210527,12
raw,speed_rms,raw__speed_rms,19,1469,-0.09224387470692497,-0.12648310694615422,0.06169150244685224,0.06169150244685224,0.631578947368421,12
affine_pred,mean_speed,affine_pred__mean_speed,19,1469,0.030660572184144502,-0.026557990555763994,-0.047473835797754216,0.047473835797754216,0.631578947368421,12
raw,mean_speed,raw__mean_speed,19,1469,0.013247903434276398,-0.07517827507106807,0.03996668936635611,0.03996668936635611,0.5263157894736842,12
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1469,0.04515806059053467,0.07339254322406813,-0.02208502151135694,0.02208502151135694,0.5789473684210527,12
affine_resid,mean_speed,affine_resid__mean_speed,19,1469,0.03192863362146284,-0.12363314950726867,-0.015438557501345984,0.015438557501345984,0.5263157894736842,12
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1469,-0.07194255893776247,-0.1343382724449365,0.006192654432264272,0.006192654432264272,0.5263157894736842,12
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1469,-0.10593065773473409,-0.0336907150734114,-0.001342031076316974,0.001342031076316974,0.5263157894736842,12
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.02155373424149999,0.05956702289910809,-0.15260286410203966,0.15260286410203966,0.6842105263157895,13
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.040260618975306195,-0.021716840398051433,-0.13608065553341603,0.13608065553341603,0.5789473684210527,13
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.024894981178837233,-0.07711341604683453,0.1286486050788777,0.1286486050788777,0.5789473684210527,13
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.03981622412627497,-0.013582668403911452,-0.12034569077315846,0.12034569077315846,0.5789473684210527,13
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.02691402998590997,0.03696978070400455,-0.07283452369940553,0.07283452369940553,0.5263157894736842,13
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.06253152305211886,0.05956189375241378,-0.03629197956819952,0.03629197956819952,0.631578947368421,13
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.04705920827559035,0.020264932741605235,-0.013881908730364247,0.013881908730364247,0.5263157894736842,13
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.023530032618748198,-0.027509595444703695,0.01382566710535671,0.01382566710535671,0.5263157894736842,13
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.04687415510947174,0.009313715792844596,-0.012785202705428711,0.012785202705428711,0.5263157894736842,13
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.03304987280628868,0.020736556416944094,-0.00383516742441202,0.00383516742441202,0.5263157894736842,13
raw,speed_rms,raw__speed_rms,19,1471,0.032386961422429084,-0.0546896813687546,0.0035726064351069287,0.0035726064351069287,0.5789473684210527,13
raw,mean_speed,raw__mean_speed,19,1471,0.009890518288934412,-0.007098382804934855,-5.6141824055562506e-05,5.6141824055562506e-05,0.5263157894736842,13
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,0.033883250474249685,0.058511957949033466,-0.18546248796064668,0.18546248796064668,0.631578947368421,14
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,-0.05459499310763993,0.12292104931259279,-0.17319730979700992,0.17319730979700992,0.7368421052631579,14
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,-0.06329417394399112,0.06972912636776929,-0.1330233003117604,0.1330233003117604,0.7368421052631579,14
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,-0.06251745732516455,0.05901227392383812,-0.10743037028400831,0.10743037028400831,0.6842105263157895,14
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,0.0016297252174071186,-0.009109195820703415,-0.08198467630138326,0.08198467630138326,0.631578947368421,14
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,0.01275817955705566,-0.0020352146054031794,-0.0676638411677449,0.0676638411677449,0.631578947368421,14
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,0.08209467122552305,0.03670373882813821,-0.05887829665298433,0.05887829665298433,0.631578947368421,14
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,0.06143001115888769,0.05476335319446668,-0.056621782892420855,0.056621782892420855,0.631578947368421,14
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,-0.01586666601534556,0.011237296043760305,0.051945074115626655,0.051945074115626655,0.5263157894736842,14
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,0.03970619479384113,0.16470076837804565,-0.04920507506230287,0.04920507506230287,0.5789473684210527,14
raw,speed_rms,raw__speed_rms,19,1470,-0.051188500294122155,0.016752181903781915,0.02624381067747894,0.02624381067747894,0.5263157894736842,14
raw,mean_speed,raw__mean_speed,19,1470,-0.0191462119224316,-0.01246518274656716,-0.0032629303562154433,0.0032629303562154433,0.5263157894736842,14
raw,speed_rms,raw__speed_rms,19,1471,-0.10493701820994145,0.06817697801267292,-0.1911199823022025,0.1911199823022025,0.631578947368421,15
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.1037208481638392,0.06437619727827251,0.11744050310710519,0.11744050310710519,0.631578947368421,15
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.04528855958498218,-0.00045474351360841325,0.10903821274180886,0.10903821274180886,0.631578947368421,15
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.07795429125981565,0.1449022092220691,-0.0995857180853355,0.0995857180853355,0.5789473684210527,15
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.03519835237754907,0.036273548498898245,-0.08608085210026772,0.08608085210026772,0.631578947368421,15
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.0849287910275971,-0.03161335027154201,0.07341564488700045,0.07341564488700045,0.5789473684210527,15
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.10262973521791505,0.053594328654156254,-0.06989520136195693,0.06989520136195693,0.631578947368421,15
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.11431671725688378,0.006051717005690044,0.06778560406967066,0.06778560406967066,0.6842105263157895,15
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.07110876627431667,0.052954258264940546,-0.06154294152594231,0.06154294152594231,0.5789473684210527,15
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.0674057212138405,0.05103705158131849,-0.05580209775766917,0.05580209775766917,0.5789473684210527,15
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.053935189520507076,0.04167301166219835,-0.02539185327967705,0.02539185327967705,0.5789473684210527,15
raw,mean_speed,raw__mean_speed,19,1471,-0.04703420257390123,-0.02757566645168913,-0.016021720439512332,0.016021720439512332,0.5263157894736842,15
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,0.08713532196927012,0.09501443978299962,0.12843541179968831,0.12843541179968831,0.631578947368421,16
raw,mean_speed,raw__mean_speed,19,1470,0.09106534228714758,-0.02927934477827024,0.11952963764192995,0.11952963764192995,0.631578947368421,16
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,0.013016867406836163,0.026811856910317677,0.11648371265462204,0.11648371265462204,0.5789473684210527,16
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,0.08894338563486959,0.09124185589231314,0.10515245099727935,0.10515245099727935,0.5789473684210527,16
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,0.008088600115019107,-0.012815866424253329,-0.07244118562986746,0.07244118562986746,0.631578947368421,16
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,-0.08687379319192397,0.04326837106223852,-0.06921567836891665,0.06921567836891665,0.631578947368421,16
raw,speed_rms,raw__speed_rms,19,1470,0.02366921081853845,0.03773636776108859,0.06568532993214266,0.06568532993214266,0.5789473684210527,16
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,0.06027585057007734,0.08759830543977165,0.060456186904427084,0.060456186904427084,0.5263157894736842,16
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,0.01947390691481075,0.07000158710563606,0.05100191357244216,0.05100191357244216,0.5263157894736842,16
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,0.07387410049996412,0.051845016407745664,0.04672965108146876,0.04672965108146876,0.5263157894736842,16
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,-0.05825296095596627,-0.05626482200909169,0.029197700300280682,0.029197700300280682,0.5263157894736842,16
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,0.03829299490434498,0.0062530218635423185,-0.0224901884836569,0.0224901884836569,0.5789473684210527,16
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.02954832681552505,0.03995401082451733,-0.21247690907463346,0.21247690907463346,0.5789473684210527,17
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.037161898866406445,0.05667369917755524,-0.17609713637338648,0.17609713637338648,0.631578947368421,17
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.025089395131115078,0.0865908417938937,-0.17293751534641427,0.17293751534641427,0.631578947368421,17
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.005439418572126042,0.06420531486578768,-0.11417618705261288,0.11417618705261288,0.631578947368421,17
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.003496161408674092,0.0676749343820805,-0.07847081705651449,0.07847081705651449,0.5789473684210527,17
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.04280078993474734,0.036399177459819465,0.05684068949583629,0.05684068949583629,0.5263157894736842,17
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.0407988653816449,0.038955364055741765,0.03998914308297005,0.03998914308297005,0.5263157894736842,17
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.036697820543341086,0.007193275380742506,0.03712877555860123,0.03712877555860123,0.5789473684210527,17
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.01755004087388573,0.01009417333433904,-0.03108982493323803,0.03108982493323803,0.5789473684210527,17
raw,speed_rms,raw__speed_rms,19,1471,-0.007184500655568193,-0.003863690902834671,-0.02108797977468005,0.02108797977468005,0.5263157894736842,17
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.004080643711772275,-0.029367511865729945,0.014110430071376016,0.014110430071376016,0.5263157894736842,17
raw,mean_speed,raw__mean_speed,19,1471,-0.03171186555332117,0.042657287292650004,0.003225022853887885,0.003225022853887885,0.5263157894736842,17
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,0.04410526611485546,-9.172448535643696e-05,0.11810463113917469,0.11810463113917469,0.7894736842105263,18
raw,mean_speed,raw__mean_speed,19,1470,0.0021987328823136754,-0.043802108525426084,0.11426256537124327,0.11426256537124327,0.5789473684210527,18
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,0.019891985671345702,0.0012096118413226012,0.1105138271650664,0.1105138271650664,0.5789473684210527,18
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,0.05415337932833242,-0.0012842316594809111,0.09545325487714201,0.09545325487714201,0.7368421052631579,18
raw,speed_rms,raw__speed_rms,19,1470,0.03837069343862401,-0.07541585768581588,0.07367309324520457,0.07367309324520457,0.5789473684210527,18
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,-0.000966689709966273,0.038770321681515924,-0.06439437076456883,0.06439437076456883,0.631578947368421,18
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,0.02056783876876428,-0.05411364738092368,0.06425658157694558,0.06425658157694558,0.7368421052631579,18
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,-0.02297421757200896,0.057487932346561466,-0.06235709423000979,0.06235709423000979,0.631578947368421,18
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,-0.01614622268919874,-0.008418194777424406,0.05175998972343926,0.05175998972343926,0.631578947368421,18
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,-0.045308143195982475,-0.008318393066253649,-0.05168859152389829,0.05168859152389829,0.6842105263157895,18
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,0.01422762307517944,-0.07658431778654567,-0.04897619654659255,0.04897619654659255,0.5263157894736842,18
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,0.029564938524068607,-0.12964322317669844,0.0488025418242195,0.0488025418242195,0.5263157894736842,18
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.030489379757634105,0.02219728064655571,-0.21413513963582242,0.21413513963582242,0.5789473684210527,19
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.13226080387899483,0.011636963696079305,0.12456104165610021,0.12456104165610021,0.6842105263157895,19
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.10647994188573999,-0.001690785219102292,0.10817072710484228,0.10817072710484228,0.6842105263157895,19
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.020298393489430883,-0.01877930932146682,0.09012681857130139,0.09012681857130139,0.6842105263157895,19
