variable,family,n_ob,n_events,null_median_low_to_high_delta_z,null_median_high_to_low_delta_z,null_median_direction_contrast_z,null_abs_median_direction_contrast_z,null_direction_contrast_sign_consistency,replicate
resid_speed_rms,residual_intensity,19,1471,0.038145288612771694,0.04520577553604044,0.048119778321379286,0.048119778321379286,0.631578947368421,117
resid_inward_fraction,radial,19,1471,-0.011632609000504952,-0.02351274419130201,-0.04754129228948842,0.04754129228948842,0.631578947368421,117
edge_minus_core_resid_speed,edge_core,19,1471,0.012852444665572282,-0.057499129944733385,0.02710195525449932,0.02710195525449932,0.5263157894736842,117
resid_radial_abs_mean,radial,19,1471,0.027606395269865525,-0.010875297471065842,0.026411360381296337,0.026411360381296337,0.5263157894736842,117
resid_tangential_fraction,tangential_swirl,19,1471,-0.008100440473042647,-0.012554435914104572,0.021877439837876836,0.021877439837876836,0.5263157894736842,117
resid_tangential_fraction,tangential_swirl,19,1471,-0.002196959082375466,0.04957692421005469,0.1047926762574497,0.1047926762574497,0.631578947368421,118
resid_speed_rms,residual_intensity,19,1471,-0.043089290461732224,0.03314618225481744,0.08133689234536837,0.08133689234536837,0.5263157894736842,118
resid_velocity_cov_trace,residual_intensity,19,1471,-0.01675988505069024,0.01860649873903758,0.07949726383652767,0.07949726383652767,0.5263157894736842,118
resid_inward_fraction,radial,19,1471,0.0007637491533740715,-0.06513896815619509,0.06590271730956916,0.06590271730956916,0.5789473684210527,118
resid_polarization,residual_order,19,1471,0.030706573262393656,-0.04866825802713426,0.05955149216005915,0.05955149216005915,0.5263157894736842,118
radius_resid_speed_corr,edge_core,19,1471,0.08495135867002857,0.10324537569548031,-0.054303441332448854,0.054303441332448854,0.5789473684210527,118
resid_tangential_speed_mean,tangential_swirl,19,1471,0.022243399449112966,-0.024070293737206955,0.05191616763288323,0.05191616763288323,0.5263157894736842,118
edge_minus_core_resid_tangential,edge_core,19,1471,-0.007495087062462297,0.1767215558073426,-0.039983747525785235,0.039983747525785235,0.631578947368421,118
resid_radial_abs_mean,radial,19,1471,0.009766806102908532,0.028718784532304586,-0.03365077749575418,0.03365077749575418,0.5263157894736842,118
resid_radial_velocity_mean,radial,19,1471,-0.04843953729688821,-0.1316231884893291,-0.03262893446307463,0.03262893446307463,0.5263157894736842,118
radius_resid_tangential_corr,edge_core,19,1471,0.020784565800978372,0.05654985507136434,-0.02588363483178202,0.02588363483178202,0.5263157894736842,118
edge_minus_core_resid_speed,edge_core,19,1471,0.058335399463849,0.11161436560375869,0.013476982296830642,0.013476982296830642,0.5789473684210527,118
resid_tangential_speed_mean,tangential_swirl,19,1470,0.09522600423568514,-0.06919168144840979,0.2547863269292438,0.2547863269292438,0.6842105263157895,119
resid_tangential_fraction,tangential_swirl,19,1470,0.01634634622045024,0.012302032207960278,-0.10738604114428665,0.10738604114428665,0.631578947368421,119
resid_speed_rms,residual_intensity,19,1470,0.046163715318543214,-0.13178522504370124,0.09468839241174075,0.09468839241174075,0.5789473684210527,119
resid_radial_abs_mean,radial,19,1470,-0.02388897865013917,-0.11728160760043328,0.07518793712048001,0.07518793712048001,0.7368421052631579,119
resid_velocity_cov_trace,residual_intensity,19,1470,0.02959294591859407,-0.11771125736374935,0.0705898792987704,0.0705898792987704,0.5789473684210527,119
resid_radial_velocity_mean,radial,19,1470,0.03812866746971477,-0.01733640930822189,0.06598741533881547,0.06598741533881547,0.631578947368421,119
edge_minus_core_resid_tangential,edge_core,19,1470,0.04767169187817849,-0.007177853826934685,0.044579008079303845,0.044579008079303845,0.5789473684210527,119
edge_minus_core_resid_speed,edge_core,19,1470,-0.04121430457696562,-0.0996124628525305,-0.02868647472162017,0.02868647472162017,0.5263157894736842,119
radius_resid_speed_corr,edge_core,19,1470,0.04079573460007275,-0.029186248165030203,0.017547859975474978,0.017547859975474978,0.5789473684210527,119
radius_resid_tangential_corr,edge_core,19,1470,0.007616825025915486,0.05868355942361431,-0.016962410227900078,0.016962410227900078,0.5789473684210527,119
resid_polarization,residual_order,19,1470,0.0017898217898086877,0.0025357013844359705,-0.009340577418855467,0.009340577418855467,0.5263157894736842,119
resid_inward_fraction,radial,19,1470,0.015809504825335885,-0.06574738075218653,0.007826181835523749,0.007826181835523749,0.5263157894736842,119
resid_tangential_speed_mean,tangential_swirl,19,1468,-0.06317383915188257,0.003089500684477997,-0.15199615001789946,0.15199615001789946,0.631578947368421,120
radius_resid_speed_corr,edge_core,19,1468,-0.20100531042661768,0.017626877857029433,-0.1476306745840304,0.1476306745840304,0.5789473684210527,120
radius_resid_tangential_corr,edge_core,19,1468,-0.04963389715956868,-0.03360965557027697,-0.12980731017949426,0.12980731017949426,0.5789473684210527,120
resid_radial_velocity_mean,radial,19,1468,0.09766153664061372,-0.03253993117159382,0.1226255621964405,0.1226255621964405,0.7368421052631579,120
resid_inward_fraction,radial,19,1468,0.005234726322577488,0.09551138127213196,-0.10617600401375676,0.10617600401375676,0.631578947368421,120
edge_minus_core_resid_speed,edge_core,19,1468,-0.10996770228904651,-0.03031896321704039,-0.0978899963092435,0.0978899963092435,0.631578947368421,120
edge_minus_core_resid_tangential,edge_core,19,1468,-0.06553934452138095,0.03952080029352084,-0.06206983289581541,0.06206983289581541,0.631578947368421,120
resid_polarization,residual_order,19,1468,0.15356097865094565,0.10139415354161649,0.049581739706997904,0.049581739706997904,0.6842105263157895,120
resid_speed_rms,residual_intensity,19,1468,-0.039761731024037295,0.022243886475835875,-0.03911097974339203,0.03911097974339203,0.5789473684210527,120
resid_velocity_cov_trace,residual_intensity,19,1468,-0.05197725361208502,0.05177581241758119,-0.03774080211636471,0.03774080211636471,0.5789473684210527,120
resid_radial_abs_mean,radial,19,1468,-0.0012019925041089063,0.0823252161702164,-0.033319192897707794,0.033319192897707794,0.631578947368421,120
resid_tangential_fraction,tangential_swirl,19,1468,-0.0223352593319674,-0.1241379725472929,0.007796229540377342,0.007796229540377342,0.5263157894736842,120
edge_minus_core_resid_speed,edge_core,19,1469,0.11601156755885497,-0.06484533963091099,0.18696672088701072,0.18696672088701072,0.631578947368421,121
edge_minus_core_resid_tangential,edge_core,19,1469,0.08865649631880154,0.01505898654965021,0.15259918100756342,0.15259918100756342,0.6842105263157895,121
radius_resid_tangential_corr,edge_core,19,1469,0.14777215448232262,-0.0396571625377346,0.13485660953388864,0.13485660953388864,0.631578947368421,121
radius_resid_speed_corr,edge_core,19,1469,0.11954721186136652,0.0095261341848763,0.10560491704074348,0.10560491704074348,0.631578947368421,121
resid_tangential_fraction,tangential_swirl,19,1469,-0.032011760280226564,-0.017544956146921725,-0.07609426548908978,0.07609426548908978,0.5789473684210527,121
resid_inward_fraction,radial,19,1469,0.03781498665011657,-0.005146395429860923,0.06988700628908662,0.06988700628908662,0.5263157894736842,121
resid_radial_velocity_mean,radial,19,1469,-0.07086870373320547,-0.03771371162334669,-0.06687366308736425,0.06687366308736425,0.5263157894736842,121
resid_velocity_cov_trace,residual_intensity,19,1469,-0.036552361386254506,0.0325057345202011,-0.055835142208839825,0.055835142208839825,0.5789473684210527,121
resid_speed_rms,residual_intensity,19,1469,-0.032215830094324494,0.04407495745950385,-0.05077958343419796,0.05077958343419796,0.5789473684210527,121
resid_tangential_speed_mean,tangential_swirl,19,1469,-0.011856565791330917,-0.024729774404325888,0.030096203727879356,0.030096203727879356,0.5263157894736842,121
resid_polarization,residual_order,19,1469,0.027728585165956388,0.09593387757580366,-0.008466730444738654,0.008466730444738654,0.5263157894736842,121
resid_radial_abs_mean,radial,19,1469,-0.03622531460195066,0.003308703981956436,-0.0007380926354923489,0.0007380926354923489,0.5263157894736842,121
edge_minus_core_resid_tangential,edge_core,19,1471,-0.017337684808808373,0.04916617849647059,0.13059839393764472,0.13059839393764472,0.5263157894736842,122
radius_resid_speed_corr,edge_core,19,1471,0.009449940333885631,0.04571317108125373,-0.12792724444152231,0.12792724444152231,0.5263157894736842,122
resid_inward_fraction,radial,19,1471,0.0772560224965634,-0.025536952201479557,0.11256993885198709,0.11256993885198709,0.5789473684210527,122
resid_polarization,residual_order,19,1471,0.0477377967115937,-0.008765045624327616,0.11105074275046217,0.11105074275046217,0.5789473684210527,122
edge_minus_core_resid_speed,edge_core,19,1471,-0.05276791379227708,0.07267634425998357,-0.10281026636722564,0.10281026636722564,0.5789473684210527,122
resid_radial_abs_mean,radial,19,1471,0.0922668478475615,0.05354973168797644,0.08977299205950137,0.08977299205950137,0.5263157894736842,122
resid_velocity_cov_trace,residual_intensity,19,1471,0.0659224818366066,-0.06920735069965911,0.07693097665396698,0.07693097665396698,0.631578947368421,122
resid_tangential_speed_mean,tangential_swirl,19,1471,0.13020880227019185,0.014802942377320868,0.06844052329988995,0.06844052329988995,0.631578947368421,122
resid_speed_rms,residual_intensity,19,1471,0.09573684807777698,-0.06381342041126026,0.05910602659607633,0.05910602659607633,0.5789473684210527,122
resid_radial_velocity_mean,radial,19,1471,0.01612144109341984,0.048075598711722956,-0.03442637161743356,0.03442637161743356,0.5263157894736842,122
radius_resid_tangential_corr,edge_core,19,1471,0.031478832376063165,0.05076068906050202,-0.020973798376627134,0.020973798376627134,0.5789473684210527,122
resid_tangential_fraction,tangential_swirl,19,1471,-0.01832738396661379,-0.04530174331294411,-0.01860365787845323,0.01860365787845323,0.5789473684210527,122
resid_radial_velocity_mean,radial,19,1471,-0.00446814511513749,-0.02739908676756743,0.1765716267600338,0.1765716267600338,0.6842105263157895,123
resid_tangential_speed_mean,tangential_swirl,19,1471,0.15228139860970946,0.027352259898038023,0.15518824290152777,0.15518824290152777,0.5789473684210527,123
radius_resid_tangential_corr,edge_core,19,1471,-0.13497471381516368,-0.035089354780303464,-0.13643957649292587,0.13643957649292587,0.6842105263157895,123
edge_minus_core_resid_speed,edge_core,19,1471,-0.034734999314912196,-0.11226290806310057,0.10818761130144117,0.10818761130144117,0.5789473684210527,123
resid_speed_rms,residual_intensity,19,1471,0.08536792384127506,-0.04490306899940372,0.10629426787015,0.10629426787015,0.631578947368421,123
resid_velocity_cov_trace,residual_intensity,19,1471,0.07975722697821357,-0.028543033859529582,0.10315374156154661,0.10315374156154661,0.631578947368421,123
resid_polarization,residual_order,19,1471,-0.0333207581743723,0.05390259311034154,-0.09436815964623495,0.09436815964623495,0.6842105263157895,123
radius_resid_speed_corr,edge_core,19,1471,-0.04166185183780313,-0.0229140590766517,-0.08335490015066557,0.08335490015066557,0.631578947368421,123
resid_radial_abs_mean,radial,19,1471,-0.06338796383475866,-0.06335562503975813,-0.04407169309171012,0.04407169309171012,0.631578947368421,123
edge_minus_core_resid_tangential,edge_core,19,1471,-0.0017358339579561788,-0.006957197966525608,-0.031897450539716654,0.031897450539716654,0.5263157894736842,123
resid_tangential_fraction,tangential_swirl,19,1471,0.043942391486887805,0.006032100691436781,-0.0207728203133839,0.0207728203133839,0.5263157894736842,123
resid_inward_fraction,radial,19,1471,0.03559462425803572,-0.046855596178148246,0.0025819227084715873,0.0025819227084715873,0.5263157894736842,123
resid_speed_rms,residual_intensity,19,1471,-0.08836482739559459,-0.012340878780214086,-0.2015196596338686,0.2015196596338686,0.6842105263157895,124
resid_velocity_cov_trace,residual_intensity,19,1471,-0.0936525439818951,0.025970718133589754,-0.1842164289084619,0.1842164289084619,0.6842105263157895,124
resid_inward_fraction,radial,19,1471,-0.06820411089424927,0.05165130412843244,-0.11985541502268171,0.11985541502268171,0.6842105263157895,124
edge_minus_core_resid_speed,edge_core,19,1471,-0.0397171912325871,-0.023218744015509742,0.11129313710226296,0.11129313710226296,0.5263157894736842,124
resid_tangential_speed_mean,tangential_swirl,19,1471,-0.1600359008213657,-0.048456416350451156,-0.09924784255894725,0.09924784255894725,0.6842105263157895,124
radius_resid_speed_corr,edge_core,19,1471,-0.01991391554168878,0.040042616651098935,-0.09837415645265019,0.09837415645265019,0.631578947368421,124
radius_resid_tangential_corr,edge_core,19,1471,0.023664193127043487,-0.024871803347502136,-0.06438058653313737,0.06438058653313737,0.631578947368421,124
resid_tangential_fraction,tangential_swirl,19,1471,-0.006480897644483258,-0.0759776108452544,-0.06208894071433196,0.06208894071433196,0.5263157894736842,124
edge_minus_core_resid_tangential,edge_core,19,1471,-0.05540137668614885,-0.0024805663296166847,-0.05513405615076783,0.05513405615076783,0.5263157894736842,124
resid_polarization,residual_order,19,1471,-0.06779081496150613,-0.0205531856055803,0.054134758064845245,0.054134758064845245,0.5263157894736842,124
resid_radial_velocity_mean,radial,19,1471,-0.003245159253548291,0.026052868196163398,-0.020348130114402563,0.020348130114402563,0.5789473684210527,124
resid_radial_abs_mean,radial,19,1471,-0.03417487272725154,-0.05681810838091539,0.014423979429306316,0.014423979429306316,0.5263157894736842,124
edge_minus_core_resid_tangential,edge_core,19,1471,0.11339323691070982,-0.0795692780485775,0.1263815480579338,0.1263815480579338,0.7894736842105263,125
radius_resid_speed_corr,edge_core,19,1471,0.08249012321962726,-0.010434673221909385,0.12132839403401711,0.12132839403401711,0.7368421052631579,125
resid_velocity_cov_trace,residual_intensity,19,1471,0.00916352638294804,-0.024461519678090737,0.11792875446805548,0.11792875446805548,0.5789473684210527,125
radius_resid_tangential_corr,edge_core,19,1471,0.1087551019297279,-0.03351867272688561,0.09862072368878542,0.09862072368878542,0.7368421052631579,125
resid_radial_velocity_mean,radial,19,1471,0.014010585760134697,-0.020982332529466227,0.08517218955016287,0.08517218955016287,0.5789473684210527,125
resid_polarization,residual_order,19,1471,-0.04477077718986554,0.004494733889533472,-0.08253544356176998,0.08253544356176998,0.6842105263157895,125
resid_speed_rms,residual_intensity,19,1471,-0.011768489905379875,-0.026279883184247538,0.08087440691640002,0.08087440691640002,0.5789473684210527,125
edge_minus_core_resid_speed,edge_core,19,1471,0.04192944707697155,0.0409935964499754,0.06276197288567875,0.06276197288567875,0.5263157894736842,125
resid_inward_fraction,radial,19,1471,-0.0513689189646562,0.079498734074747,-0.05832120534884683,0.05832120534884683,0.631578947368421,125
resid_tangential_fraction,tangential_swirl,19,1471,0.10392939842414659,0.06634422599207201,0.05312002883314265,0.05312002883314265,0.631578947368421,125
resid_radial_abs_mean,radial,19,1471,0.003976774218935178,-0.039874585833114096,0.03016050850326403,0.03016050850326403,0.5789473684210527,125
resid_tangential_speed_mean,tangential_swirl,19,1471,0.07097794990550926,0.0026431193643090406,-0.0019320776133736062,0.0019320776133736062,0.5263157894736842,125
edge_minus_core_resid_speed,edge_core,19,1471,-0.06123725337958674,0.11535607544272554,-0.2409426769950992,0.2409426769950992,0.5789473684210527,126
edge_minus_core_resid_tangential,edge_core,19,1471,-0.08031542544908354,0.06891904497544875,-0.19171676698897946,0.19171676698897946,0.5789473684210527,126
resid_velocity_cov_trace,residual_intensity,19,1471,-0.10840624788290917,-0.03976414017132002,-0.1651807063666341,0.1651807063666341,0.5789473684210527,126
resid_speed_rms,residual_intensity,19,1471,-0.12377936701373041,-0.022599865390608043,-0.16327105884224574,0.16327105884224574,0.631578947368421,126
resid_inward_fraction,radial,19,1471,-0.06024766418678573,0.0644113057186588,-0.14420165305812882,0.14420165305812882,0.7368421052631579,126
resid_polarization,residual_order,19,1471,-0.09806120145562774,0.05858512847661687,-0.10702680796958261,0.10702680796958261,0.6842105263157895,126
resid_radial_velocity_mean,radial,19,1471,0.0025485663624218446,-0.11960472464401528,0.10405027046558468,0.10405027046558468,0.7368421052631579,126
radius_resid_speed_corr,edge_core,19,1471,0.036359786764147174,-0.004988080429937702,0.07332181658159707,0.07332181658159707,0.5263157894736842,126
radius_resid_tangential_corr,edge_core,19,1471,0.11761366847811366,0.02898899930630335,-0.04833064657026698,0.04833064657026698,0.5789473684210527,126
resid_tangential_fraction,tangential_swirl,19,1471,-0.03883198490661399,-0.010215625066897438,-0.036880584265062744,0.036880584265062744,0.5263157894736842,126
resid_tangential_speed_mean,tangential_swirl,19,1471,-0.04196489321904484,-0.03378616506582732,-0.02762878444622809,0.02762878444622809,0.5789473684210527,126
resid_radial_abs_mean,radial,19,1471,-0.046729713808994155,0.00538718633171055,0.02100463923952689,0.02100463923952689,0.5263157894736842,126
resid_inward_fraction,radial,19,1471,-0.03519746420049702,0.12022105879604086,-0.1942717546305458,0.1942717546305458,0.6842105263157895,127
resid_radial_abs_mean,radial,19,1471,0.04776968016054639,-0.13188945055457527,0.120866492791464,0.120866492791464,0.6842105263157895,127
resid_tangential_fraction,tangential_swirl,19,1471,-0.003782609011002802,0.010491461333376959,-0.0901999787369356,0.0901999787369356,0.631578947368421,127
edge_minus_core_resid_speed,edge_core,19,1471,-0.0026208731364931737,-0.041043107995866634,0.07742402254736758,0.07742402254736758,0.5263157894736842,127
resid_polarization,residual_order,19,1471,-0.0016254454079865643,0.01009317919552169,-0.07382874396081529,0.07382874396081529,0.5263157894736842,127
radius_resid_tangential_corr,edge_core,19,1471,0.08918323302026723,-0.037846050452522206,0.07379838291508606,0.07379838291508606,0.5789473684210527,127
resid_velocity_cov_trace,residual_intensity,19,1471,-0.17120628782547798,-0.09834970349963636,-0.044583853062405615,0.044583853062405615,0.5263157894736842,127
resid_speed_rms,residual_intensity,19,1471,-0.15701960535707923,-0.12668892867033887,-0.043933690522943436,0.043933690522943436,0.5263157894736842,127
edge_minus_core_resid_tangential,edge_core,19,1471,0.16010142485436557,0.02251340928095863,0.04180248820104929,0.04180248820104929,0.5263157894736842,127
resid_tangential_speed_mean,tangential_swirl,19,1471,-0.04110924538218891,-0.10911086772182182,0.026868114323097048,0.026868114323097048,0.5789473684210527,127
radius_resid_speed_corr,edge_core,19,1471,0.026221277767266127,-0.027545468028031816,-0.01998388009513334,0.01998388009513334,0.5263157894736842,127
resid_radial_velocity_mean,radial,19,1471,-0.1158509377601793,-0.13132910134088457,-0.0027313813653279118,0.0027313813653279118,0.5263157894736842,127
resid_speed_rms,residual_intensity,19,1471,0.09429747754158546,-0.06083040892120073,0.17065607116868592,0.17065607116868592,0.6842105263157895,128
resid_velocity_cov_trace,residual_intensity,19,1471,0.10732900917895477,-0.08039174405190569,0.1447544576899351,0.1447544576899351,0.6842105263157895,128
radius_resid_tangential_corr,edge_core,19,1471,0.04444339581721914,0.08654515575069915,-0.12008386773502266,0.12008386773502266,0.631578947368421,128
resid_radial_velocity_mean,radial,19,1471,0.030594808563103898,0.011542671425066153,-0.07722614393047647,0.07722614393047647,0.5789473684210527,128
resid_tangential_speed_mean,tangential_swirl,19,1471,0.08446544486565663,0.046073047263801986,0.06812854021377904,0.06812854021377904,0.5789473684210527,128
resid_inward_fraction,radial,19,1471,0.02312835483104856,0.06328311597092984,-0.040768171731185625,0.040768171731185625,0.5789473684210527,128
resid_tangential_fraction,tangential_swirl,19,1471,-0.0030257625919082043,-0.02762273183070041,0.03843385823226453,0.03843385823226453,0.5263157894736842,128
resid_polarization,residual_order,19,1471,-0.0032897022625599168,-0.0717951487822352,-0.032747123883236945,0.032747123883236945,0.5263157894736842,128
radius_resid_speed_corr,edge_core,19,1471,-0.04023100756684979,0.06526365055370484,-0.020382291115890835,0.020382291115890835,0.5263157894736842,128
edge_minus_core_resid_tangential,edge_core,19,1471,0.03955965650777438,0.0518295098366829,0.01594887395470726,0.01594887395470726,0.5263157894736842,128
edge_minus_core_resid_speed,edge_core,19,1471,-0.028503311674886345,0.04726556285184236,-0.012359871239879361,0.012359871239879361,0.5789473684210527,128
resid_radial_abs_mean,radial,19,1471,-0.04438887908843662,-0.0992826363070759,-3.685079207044195e-05,3.685079207044195e-05,0.5263157894736842,128
resid_tangential_fraction,tangential_swirl,19,1471,0.0051070299556653515,0.14647966286458575,-0.13033010287917404,0.13033010287917404,0.6842105263157895,129
resid_polarization,residual_order,19,1471,-0.027049867529941485,0.0064024480307903735,-0.12101649438686188,0.12101649438686188,0.631578947368421,129
resid_tangential_speed_mean,tangential_swirl,19,1471,-0.005681713935279525,0.0666038686821102,-0.10550383971117966,0.10550383971117966,0.6842105263157895,129
edge_minus_core_resid_speed,edge_core,19,1471,0.0035742616781760383,-0.12156889076965406,0.08207187891685111,0.08207187891685111,0.6842105263157895,129
radius_resid_speed_corr,edge_core,19,1471,0.1000394400301844,-0.028064538859523425,0.06466740027181994,0.06466740027181994,0.5263157894736842,129
resid_speed_rms,residual_intensity,19,1471,-0.023644906088759188,0.06702252020933247,-0.0543463346156981,0.0543463346156981,0.5789473684210527,129
resid_radial_abs_mean,radial,19,1471,0.004721364036264164,-0.042839846886943866,0.03996096370081992,0.03996096370081992,0.5263157894736842,129
resid_inward_fraction,radial,19,1471,0.05014663031442085,0.05960852662970417,-0.030203520985099708,0.030203520985099708,0.631578947368421,129
resid_velocity_cov_trace,residual_intensity,19,1471,0.007648690585090878,0.08985136009676278,-0.02956834951105261,0.02956834951105261,0.5789473684210527,129
edge_minus_core_resid_tangential,edge_core,19,1471,0.03506566928714383,-0.02254763742023059,0.012917082754607068,0.012917082754607068,0.5263157894736842,129
resid_radial_velocity_mean,radial,19,1471,-0.009172535281893296,-0.00956056321911851,-0.008484272808042537,0.008484272808042537,0.5263157894736842,129
radius_resid_tangential_corr,edge_core,19,1471,0.02844168330364749,0.02495758832458539,0.0011145176003643162,0.0011145176003643162,0.5263157894736842,129
edge_minus_core_resid_speed,edge_core,19,1470,-0.05725380270317931,0.06822507481095125,-0.17710159581129098,0.17710159581129098,0.6842105263157895,130
resid_velocity_cov_trace,residual_intensity,19,1470,0.05163018178816544,0.14496802130424336,-0.17230529861047927,0.17230529861047927,0.5789473684210527,130
resid_speed_rms,residual_intensity,19,1470,0.05437963176616397,0.1487782617008802,-0.16665136066622407,0.16665136066622407,0.5789473684210527,130
radius_resid_speed_corr,edge_core,19,1470,-0.01810654626519584,0.025731797427916765,-0.15453639930863003,0.15453639930863003,0.5263157894736842,130
resid_polarization,residual_order,19,1470,0.06640476307005555,0.004068159144642952,0.12951854961038584,0.12951854961038584,0.5789473684210527,130
resid_tangential_speed_mean,tangential_swirl,19,1470,0.05100602937306675,0.18366928334675503,-0.11593241509141701,0.11593241509141701,0.7894736842105263,130
radius_resid_tangential_corr,edge_core,19,1470,-0.05627524037280086,0.08989110025303182,-0.08549098979432734,0.08549098979432734,0.631578947368421,130
edge_minus_core_resid_tangential,edge_core,19,1470,-0.021963310094993832,0.06415180146015151,-0.07633823890247829,0.07633823890247829,0.5789473684210527,130
resid_tangential_fraction,tangential_swirl,19,1470,0.09357522261436746,-0.05375507555306565,-0.06298423650762558,0.06298423650762558,0.5789473684210527,130
resid_radial_abs_mean,radial,19,1470,0.005260430427973417,-0.048001716995361876,-0.052914045553347056,0.052914045553347056,0.5263157894736842,130
resid_radial_velocity_mean,radial,19,1470,0.03953105519176667,0.07308933255442318,-0.031102860247000194,0.031102860247000194,0.631578947368421,130
resid_inward_fraction,radial,19,1470,0.05499582547391624,-0.05672160006390761,-0.009070228236615796,0.009070228236615796,0.5263157894736842,130
edge_minus_core_resid_speed,edge_core,19,1471,0.1716341514302399,-0.027539678589744224,0.2667019688267831,0.2667019688267831,0.7894736842105263,131
edge_minus_core_resid_tangential,edge_core,19,1471,0.1143275790043527,0.061700549956202555,0.14597251801672417,0.14597251801672417,0.631578947368421,131
radius_resid_tangential_corr,edge_core,19,1471,0.0833155514975682,-0.022442477319412235,0.1264208422306382,0.1264208422306382,0.6842105263157895,131
resid_inward_fraction,radial,19,1471,-0.06099428920777328,0.04009976963005138,-0.12349322083014638,0.12349322083014638,0.5789473684210527,131
resid_polarization,residual_order,19,1471,-0.061487892388035544,-0.03268826207675912,0.11386366693663609,0.11386366693663609,0.5789473684210527,131
radius_resid_speed_corr,edge_core,19,1471,0.1238427174216716,-0.040966662326066716,0.10540877116828873,0.10540877116828873,0.7368421052631579,131
resid_tangential_fraction,tangential_swirl,19,1471,0.03645571986502058,-0.053308437183039126,0.05082385547837076,0.05082385547837076,0.5263157894736842,131
resid_radial_velocity_mean,radial,19,1471,0.04866444790711112,0.04573022997526434,0.01749707376196541,0.01749707376196541,0.5263157894736842,131
resid_tangential_speed_mean,tangential_swirl,19,1471,-0.008614893071139058,-0.004997762945538886,-0.01733513626351388,0.01733513626351388,0.5789473684210527,131
resid_radial_abs_mean,radial,19,1471,0.023716396297553732,0.014982330545999734,0.010247988855181994,0.010247988855181994,0.5263157894736842,131
resid_velocity_cov_trace,residual_intensity,19,1471,-0.03875944034580624,0.03909558097505336,-0.004193770672442934,0.004193770672442934,0.5263157894736842,131
resid_speed_rms,residual_intensity,19,1471,-0.035633217469960676,0.06799267259516,0.001011374552357558,0.001011374552357558,0.5263157894736842,131
edge_minus_core_resid_tangential,edge_core,19,1470,0.10815761072031088,-0.08207434663125088,0.2034500678444927,0.2034500678444927,0.631578947368421,132
radius_resid_speed_corr,edge_core,19,1470,0.04705492401306418,0.015869802367048748,0.16954986661837157,0.16954986661837157,0.631578947368421,132
resid_radial_velocity_mean,radial,19,1470,-0.08217096950601924,-0.0909191097889207,0.12208028698748835,0.12208028698748835,0.631578947368421,132
resid_velocity_cov_trace,residual_intensity,19,1470,0.03905076643368889,-0.08056652480840279,0.09616865745227157,0.09616865745227157,0.5263157894736842,132
edge_minus_core_resid_speed,edge_core,19,1470,-0.035540580718545045,-0.05862098621375278,0.07796667787972086,0.07796667787972086,0.5263157894736842,132
resid_speed_rms,residual_intensity,19,1470,0.031936416686975645,-0.0791215791848584,0.07183067309830804,0.07183067309830804,0.5263157894736842,132
resid_polarization,residual_order,19,1470,0.018384355826073506,0.058826856506546815,0.07120395585712924,0.07120395585712924,0.631578947368421,132
radius_resid_tangential_corr,edge_core,19,1470,-0.03553134239173955,-0.05069064609929386,0.036948311631497366,0.036948311631497366,0.6842105263157895,132
resid_tangential_fraction,tangential_swirl,19,1470,0.048662068430729594,-0.0043092073600894225,0.02324596783053276,0.02324596783053276,0.5263157894736842,132
resid_tangential_speed_mean,tangential_swirl,19,1470,0.028776606266729288,-0.06736559907343637,-0.021737614522571863,0.021737614522571863,0.5263157894736842,132
resid_radial_abs_mean,radial,19,1470,-0.0876380440446376,-0.09288903176978731,0.015635153691447523,0.015635153691447523,0.5263157894736842,132
resid_inward_fraction,radial,19,1470,-0.054649623032987094,-0.02416086287288033,0.012451089296654241,0.012451089296654241,0.5263157894736842,132
resid_speed_rms,residual_intensity,19,1471,0.04785672361302455,-0.07366892153971771,0.20197735887292342,0.20197735887292342,0.631578947368421,133
resid_radial_abs_mean,radial,19,1471,0.03255701658432647,-0.10767908089430511,0.17295851942964657,0.17295851942964657,0.6842105263157895,133
resid_tangential_fraction,tangential_swirl,19,1471,-0.0544162922479777,0.10405340454113347,-0.16926280101858,0.16926280101858,0.631578947368421,133
resid_velocity_cov_trace,residual_intensity,19,1471,0.05427995481646199,-0.03964607218638483,0.1586418739945683,0.1586418739945683,0.631578947368421,133
radius_resid_speed_corr,edge_core,19,1471,0.0471458355939276,-0.08588349361795208,0.13302932921187968,0.13302932921187968,0.7368421052631579,133
radius_resid_tangential_corr,edge_core,19,1471,-0.02640769797725878,-0.05172722217227477,0.12465423215233279,0.12465423215233279,0.5789473684210527,133
resid_radial_velocity_mean,radial,19,1471,-0.11498315258708852,-0.08032167493738529,-0.07710800863662748,0.07710800863662748,0.5263157894736842,133
edge_minus_core_resid_speed,edge_core,19,1471,8.131668261157632e-05,-0.05844240654212993,0.040330074570496366,0.040330074570496366,0.631578947368421,133
edge_minus_core_resid_tangential,edge_core,19,1471,0.06753996431880846,-0.04769732377985669,0.022156250797212312,0.022156250797212312,0.631578947368421,133
resid_polarization,residual_order,19,1471,0.009986681200781666,-0.059120821519526245,-0.01759741193866113,0.01759741193866113,0.5263157894736842,133
resid_tangential_speed_mean,tangential_swirl,19,1471,-0.10652278275402306,0.015894494515073063,0.012985564876534489,0.012985564876534489,0.5263157894736842,133
resid_inward_fraction,radial,19,1471,0.03747932609110455,0.035163618881118894,-0.009321116401497409,0.009321116401497409,0.5263157894736842,133
