ob,dataset,history_window_sec,history_feature,current_state,spearman_corr,pearson_corr,n
18,Ob18.txt,0.25,path_length,dCdt,-0.004102660113176632,-0.03227920479159956,1995
18,Ob18.txt,0.25,path_length,R,-0.13447604252932374,-0.15280466850917268,1995
18,Ob18.txt,0.25,cos_theta_h,C,0.1183151510075113,0.14633053242248018,1873
18,Ob18.txt,0.25,cos_theta_h,dCdt,0.7590764850758578,0.7438102762303218,1873
18,Ob18.txt,0.25,cos_theta_h,R,-0.12814247574612384,-0.142183101267226,1873
18,Ob18.txt,0.25,sin_theta_h,C,-0.10575117065825619,-0.13342631916442993,1873
18,Ob18.txt,0.25,sin_theta_h,dCdt,-0.5756086956864763,-0.6510110851731117,1873
18,Ob18.txt,0.25,sin_theta_h,R,0.11961964840139842,0.14909353471576983,1873
18,Ob18.txt,0.25,turning_proxy,C,-0.0018985726089097157,0.01762668239722319,1700
18,Ob18.txt,0.25,turning_proxy,dCdt,0.0672813560713017,0.014631679969511875,1700
18,Ob18.txt,0.25,turning_proxy,R,-0.021127019726426527,-0.028028564279891054,1700
18,Ob18.txt,0.5,dC_h,C,0.32156817649632324,0.34816055833741133,1992
18,Ob18.txt,0.5,dC_h,dCdt,0.7357436929053809,0.7459013026435758,1992
18,Ob18.txt,0.5,dC_h,R,-0.3543314367376278,-0.3474426033450175,1992
18,Ob18.txt,0.5,dR_h,C,-0.31660111461806395,-0.3353339515712689,1992
18,Ob18.txt,0.5,dR_h,dCdt,-0.7046098170765719,-0.7004533673017515,1992
18,Ob18.txt,0.5,dR_h,R,0.3626810919299282,0.36921076785661205,1992
18,Ob18.txt,0.5,path_length,C,0.1291898059976937,0.13879680328545937,1992
18,Ob18.txt,0.5,path_length,dCdt,-0.011998535754884064,-0.025441056855373026,1992
18,Ob18.txt,0.5,path_length,R,-0.14522891444206174,-0.15182133233003298,1992
18,Ob18.txt,0.5,cos_theta_h,C,0.24564402207321284,0.2908949565026599,1949
18,Ob18.txt,0.5,cos_theta_h,dCdt,0.6122610747169227,0.6218266383600132,1949
18,Ob18.txt,0.5,cos_theta_h,R,-0.2528544217784106,-0.28871244717583106,1949
18,Ob18.txt,0.5,sin_theta_h,C,-0.24163884309730704,-0.26225275728569786,1949
18,Ob18.txt,0.5,sin_theta_h,dCdt,-0.45281270243037613,-0.5329722190285228,1949
18,Ob18.txt,0.5,sin_theta_h,R,0.2810887114387989,0.3076078220333516,1949
18,Ob18.txt,0.5,turning_proxy,C,0.04157841414335376,0.05831390903840567,1874
18,Ob18.txt,0.5,turning_proxy,dCdt,0.03770041202255725,-0.01871870467879408,1874
18,Ob18.txt,0.5,turning_proxy,R,-0.0729409890934535,-0.06412882395006153,1874
18,Ob18.txt,0.75,dC_h,C,0.4452007544032504,0.4842511309584358,1990
18,Ob18.txt,0.75,dC_h,dCdt,0.5729785269149298,0.580980668577896,1990
18,Ob18.txt,0.75,dC_h,R,-0.4870850750430646,-0.4864637734037497,1990
18,Ob18.txt,0.75,dR_h,C,-0.4413834491963191,-0.463756567927573,1990
18,Ob18.txt,0.75,dR_h,dCdt,-0.5451163850338795,-0.5422850691324695,1990
18,Ob18.txt,0.75,dR_h,R,0.5021388467115641,0.5128805480009039,1990
18,Ob18.txt,0.75,path_length,C,0.1278190924776142,0.15484976699791836,1990
18,Ob18.txt,0.75,path_length,dCdt,-0.01799196149988134,-0.025521562968216234,1990
18,Ob18.txt,0.75,path_length,R,-0.14622391483002628,-0.14392264878179145,1990
18,Ob18.txt,0.75,cos_theta_h,C,0.3141353522577114,0.3794710800042425,1959
18,Ob18.txt,0.75,cos_theta_h,dCdt,0.4576977610547823,0.4799587775158545,1959
18,Ob18.txt,0.75,cos_theta_h,R,-0.32906072686908894,-0.37993956397197076,1959
18,Ob18.txt,0.75,sin_theta_h,C,-0.31146280535812493,-0.3395185978966054,1959
18,Ob18.txt,0.75,sin_theta_h,dCdt,-0.3416869121699772,-0.41222630124414145,1959
18,Ob18.txt,0.75,sin_theta_h,R,0.3808581454409207,0.4073899377986626,1959
18,Ob18.txt,0.75,turning_proxy,C,0.06816389610501644,0.0637683242752346,1927
18,Ob18.txt,0.75,turning_proxy,dCdt,0.03227823340074721,-0.027203330882427188,1927
18,Ob18.txt,0.75,turning_proxy,R,-0.12417768294296211,-0.08449848943514718,1927
19,Ob19.txt,0.25,dC_h,C,0.1604938732706196,0.17688483802016097,2996
19,Ob19.txt,0.25,dC_h,dCdt,0.864094100051225,0.8794753708328651,2996
19,Ob19.txt,0.25,dC_h,R,-0.16925991880511096,-0.17328438469104426,2996
19,Ob19.txt,0.25,dR_h,C,-0.15852864706873723,-0.16782517722579132,2996
19,Ob19.txt,0.25,dR_h,dCdt,-0.8459272769228616,-0.8343465932637864,2996
19,Ob19.txt,0.25,dR_h,R,0.17072753047976555,0.18117288031577544,2996
19,Ob19.txt,0.25,path_length,C,0.06054057561398458,0.1167977030699528,2996
19,Ob19.txt,0.25,path_length,dCdt,-0.0007462227735892567,0.023382762165451494,2996
19,Ob19.txt,0.25,path_length,R,-0.06419016692837548,-0.11459304564110705,2996
19,Ob19.txt,0.25,cos_theta_h,C,0.1360834214180814,0.14679269336267234,2804
19,Ob19.txt,0.25,cos_theta_h,dCdt,0.7205636736592956,0.7179700060690041,2804
19,Ob19.txt,0.25,cos_theta_h,R,-0.1371530430094764,-0.15995055947836537,2804
19,Ob19.txt,0.25,sin_theta_h,C,-0.11510291451134512,-0.12872209723132852,2804
19,Ob19.txt,0.25,sin_theta_h,dCdt,-0.5978272403105469,-0.650249114981086,2804
19,Ob19.txt,0.25,sin_theta_h,R,0.13640067048145177,0.15328419537626545,2804
19,Ob19.txt,0.25,turning_proxy,C,-0.07595566041835491,-0.046337327829919395,2533
19,Ob19.txt,0.25,turning_proxy,dCdt,0.039718098326344785,-0.004453895563484695,2533
19,Ob19.txt,0.25,turning_proxy,R,0.0607445674572535,0.034234992490763984,2533
19,Ob19.txt,0.5,dC_h,C,0.3477813415762514,0.37256535656572143,2994
19,Ob19.txt,0.5,dC_h,dCdt,0.6999397072934382,0.7280615388473491,2994
19,Ob19.txt,0.5,dC_h,R,-0.3672673581602271,-0.3695076692792836,2994
19,Ob19.txt,0.5,dR_h,C,-0.3488143504674161,-0.35941556098001193,2994
19,Ob19.txt,0.5,dR_h,dCdt,-0.6880427249710954,-0.6922642367913644,2994
19,Ob19.txt,0.5,dR_h,R,0.37711979528060485,0.3931208631449252,2994
19,Ob19.txt,0.5,path_length,C,0.05803153372323932,0.1489263437652528,2994
19,Ob19.txt,0.5,path_length,dCdt,0.0033321133128910627,0.031551425825497297,2994
19,Ob19.txt,0.5,path_length,R,-0.05628817383250302,-0.1196225076341367,2994
19,Ob19.txt,0.5,cos_theta_h,C,0.26803374847703376,0.3005675514607206,2937
19,Ob19.txt,0.5,cos_theta_h,dCdt,0.5540024331727021,0.5789070207091613,2937
19,Ob19.txt,0.5,cos_theta_h,R,-0.2699543278225037,-0.3168829659059451,2937
19,Ob19.txt,0.5,sin_theta_h,C,-0.24656969659101918,-0.268446406248505,2937
19,Ob19.txt,0.5,sin_theta_h,dCdt,-0.4770387045967328,-0.5236938375446648,2937
19,Ob19.txt,0.5,sin_theta_h,R,0.28868719814369126,0.3208881634343755,2937
19,Ob19.txt,0.5,turning_proxy,C,-0.06445241840778528,-0.013751043238143646,2821
19,Ob19.txt,0.5,turning_proxy,dCdt,0.0689137956444009,0.013981607841743555,2821
19,Ob19.txt,0.5,turning_proxy,R,0.05070340426141279,0.0070116326473446035,2821
19,Ob19.txt,0.75,dC_h,C,0.4698401326885885,0.5017586731632162,2991
19,Ob19.txt,0.75,dC_h,dCdt,0.5271076383515362,0.5578333534300756,2991
19,Ob19.txt,0.75,dC_h,R,-0.49381078554821006,-0.4981812522019098,2991
19,Ob19.txt,0.75,dR_h,C,-0.4735001227279212,-0.48527814490414517,2991
19,Ob19.txt,0.75,dR_h,dCdt,-0.5192790199690696,-0.5304619554000065,2991
19,Ob19.txt,0.75,dR_h,R,0.5094416886845323,0.5300002539185428,2991
19,Ob19.txt,0.75,path_length,C,0.06729124113348398,0.18433410335832867,2991
19,Ob19.txt,0.75,path_length,dCdt,0.008741034506951182,0.033856273220322426,2991
19,Ob19.txt,0.75,path_length,R,-0.06079767749226252,-0.12425485990359911,2991
19,Ob19.txt,0.75,cos_theta_h,C,0.3488025864336436,0.39474075410058806,2953
19,Ob19.txt,0.75,cos_theta_h,dCdt,0.41249992872447316,0.4451531127622508,2953
19,Ob19.txt,0.75,cos_theta_h,R,-0.34652290429712407,-0.4067302112811607,2953
19,Ob19.txt,0.75,sin_theta_h,C,-0.3415840680938433,-0.3648793275546442,2953
19,Ob19.txt,0.75,sin_theta_h,dCdt,-0.3631858390992975,-0.4038114750118413,2953
19,Ob19.txt,0.75,sin_theta_h,R,0.39354477018228556,0.43271269691649406,2953
19,Ob19.txt,0.75,turning_proxy,C,0.004185793929028045,0.02100115117806729,2895
19,Ob19.txt,0.75,turning_proxy,dCdt,0.09201309166203064,0.039541893935466754,2895
19,Ob19.txt,0.75,turning_proxy,R,-0.019929565632510738,-0.02748401680818962,2895
