ob,dataset,t,n_focals,neighbor_slots,unique_neighbors,neighbor_overlap_ratio,max_memberships_per_neighbor,fraction_multimembership_neighbors
6,Ob6.txt,48.25,19,152,19,8.0,16,0.9473684210526316
6,Ob6.txt,48.35,19,152,19,8.0,16,0.9473684210526316
6,Ob6.txt,48.45,18,144,18,8.0,17,1.0
6,Ob6.txt,48.55,18,144,18,8.0,16,0.9444444444444444
6,Ob6.txt,48.65,17,136,17,8.0,14,0.9411764705882352
6,Ob6.txt,48.75,16,128,16,8.0,14,0.8125
6,Ob6.txt,48.85,16,128,16,8.0,15,0.875
6,Ob6.txt,48.95,16,128,16,8.0,15,1.0
6,Ob6.txt,49.05,17,136,17,8.0,16,1.0
6,Ob6.txt,49.15,17,136,17,8.0,14,1.0
6,Ob6.txt,49.25,16,128,16,8.0,15,1.0
6,Ob6.txt,49.35,17,136,17,8.0,16,1.0
6,Ob6.txt,49.45,17,136,17,8.0,16,1.0
6,Ob6.txt,49.55,17,136,17,8.0,14,1.0
6,Ob6.txt,49.65,17,136,17,8.0,14,1.0
6,Ob6.txt,49.75,18,144,18,8.0,15,1.0
6,Ob6.txt,49.85,18,144,18,8.0,17,1.0
6,Ob6.txt,49.95,18,144,18,8.0,15,1.0
6,Ob6.txt,50.05,19,152,19,8.0,17,1.0
6,Ob6.txt,50.15,19,152,19,8.0,18,1.0
6,Ob6.txt,50.25,20,160,20,8.0,18,0.95
6,Ob6.txt,50.35,20,160,20,8.0,18,0.9
6,Ob6.txt,50.45,20,160,19,8.421052631578947,17,0.9473684210526316
6,Ob6.txt,50.55,20,160,19,8.421052631578947,16,0.9473684210526316
6,Ob6.txt,50.65,19,152,18,8.444444444444445,16,0.9444444444444444
6,Ob6.txt,50.75,19,152,18,8.444444444444445,18,0.9444444444444444
6,Ob6.txt,50.85,19,152,19,8.0,18,0.9473684210526316
6,Ob6.txt,50.95,19,152,18,8.444444444444445,15,1.0
6,Ob6.txt,51.05,19,152,18,8.444444444444445,15,1.0
6,Ob6.txt,51.15,19,152,19,8.0,16,0.8947368421052632
6,Ob6.txt,51.25,19,152,19,8.0,16,0.9473684210526316
6,Ob6.txt,51.35,20,160,20,8.0,18,0.95
6,Ob6.txt,51.45,19,152,19,8.0,18,1.0
6,Ob6.txt,51.55,19,152,19,8.0,18,0.9473684210526316
6,Ob6.txt,51.65,19,152,19,8.0,18,0.8947368421052632
6,Ob6.txt,51.75,18,144,18,8.0,17,1.0
6,Ob6.txt,51.85,16,128,16,8.0,15,0.9375
6,Ob6.txt,51.95,16,128,16,8.0,15,1.0
6,Ob6.txt,52.05,16,128,16,8.0,15,1.0
6,Ob6.txt,52.15,14,112,14,8.0,13,1.0
6,Ob6.txt,52.25,15,120,15,8.0,14,1.0
6,Ob6.txt,52.35,17,136,17,8.0,16,1.0
6,Ob6.txt,52.45,18,144,17,8.470588235294118,17,0.9411764705882352
6,Ob6.txt,52.55,21,168,21,8.0,15,0.9523809523809524
6,Ob6.txt,52.65,21,168,21,8.0,19,0.9523809523809524
6,Ob6.txt,52.75,21,168,21,8.0,18,1.0
6,Ob6.txt,52.85,21,168,21,8.0,15,1.0
6,Ob6.txt,52.95,21,168,21,8.0,15,0.9523809523809524
6,Ob6.txt,53.05,20,160,20,8.0,17,0.9
6,Ob6.txt,53.15,20,160,20,8.0,17,0.95
6,Ob6.txt,53.25,20,160,19,8.421052631578947,16,0.9473684210526316
6,Ob6.txt,53.35,19,152,19,8.0,16,0.9473684210526316
6,Ob6.txt,53.45,18,144,18,8.0,17,0.9444444444444444
6,Ob6.txt,53.55,18,144,18,8.0,17,1.0
6,Ob6.txt,53.65,17,136,17,8.0,15,1.0
6,Ob6.txt,53.75,18,144,18,8.0,14,1.0
6,Ob6.txt,53.85,20,160,20,8.0,19,0.95
6,Ob6.txt,53.95,20,160,20,8.0,18,0.95
6,Ob6.txt,54.05,18,144,18,8.0,16,0.9444444444444444
6,Ob6.txt,54.15,18,144,18,8.0,16,1.0
6,Ob6.txt,54.25,18,144,18,8.0,16,1.0
6,Ob6.txt,54.35,20,160,20,8.0,16,0.95
6,Ob6.txt,54.45,18,144,17,8.470588235294118,15,1.0
6,Ob6.txt,54.55,17,136,16,8.5,16,1.0
6,Ob6.txt,54.65,17,136,16,8.5,16,0.9375
6,Ob6.txt,54.75,18,144,17,8.470588235294118,17,0.9411764705882352
6,Ob6.txt,54.85,19,152,19,8.0,16,0.8947368421052632
6,Ob6.txt,54.95,20,160,20,8.0,16,1.0
6,Ob6.txt,55.05,18,144,18,8.0,15,0.9444444444444444
6,Ob6.txt,55.15,18,144,18,8.0,16,0.9444444444444444
6,Ob6.txt,55.25,18,144,18,8.0,16,1.0
6,Ob6.txt,55.35,17,136,17,8.0,15,0.9411764705882352
6,Ob6.txt,55.45,17,136,17,8.0,16,0.9411764705882352
6,Ob6.txt,55.55,16,128,15,8.533333333333333,15,0.9333333333333332
6,Ob6.txt,55.65,16,128,15,8.533333333333333,15,0.8666666666666667
6,Ob6.txt,55.75,16,128,16,8.0,15,0.8125
6,Ob6.txt,55.85,18,144,17,8.470588235294118,17,0.9411764705882352
6,Ob6.txt,55.95,20,160,19,8.421052631578947,18,0.9473684210526316
6,Ob6.txt,56.05,21,168,20,8.4,17,0.9
6,Ob6.txt,56.15,21,168,20,8.4,18,0.95
6,Ob6.txt,56.25,21,168,20,8.4,17,0.95
6,Ob6.txt,56.35,20,160,20,8.0,18,0.95
6,Ob6.txt,56.45,20,160,20,8.0,17,0.95
6,Ob6.txt,56.55,19,152,19,8.0,17,0.9473684210526316
6,Ob6.txt,56.65,19,152,19,8.0,15,1.0
6,Ob6.txt,56.75,19,152,18,8.444444444444445,15,1.0
6,Ob6.txt,56.85,19,152,19,8.0,17,0.9473684210526316
6,Ob6.txt,56.95,19,152,19,8.0,18,1.0
6,Ob6.txt,57.05,18,144,18,8.0,17,1.0
6,Ob6.txt,57.15,19,152,19,8.0,17,1.0
6,Ob6.txt,57.25,18,144,18,8.0,16,0.8888888888888888
6,Ob6.txt,57.35,19,152,19,8.0,15,1.0
6,Ob6.txt,57.45,19,152,19,8.0,15,1.0
6,Ob6.txt,57.55,20,160,20,8.0,18,1.0
6,Ob6.txt,57.65,20,160,20,8.0,14,1.0
6,Ob6.txt,57.75,20,160,20,8.0,18,1.0
6,Ob6.txt,57.85,20,160,20,8.0,19,1.0
6,Ob6.txt,57.95,20,160,20,8.0,17,1.0
6,Ob6.txt,58.05,19,152,19,8.0,15,0.9473684210526316
6,Ob6.txt,58.15,19,152,18,8.444444444444445,13,1.0
6,Ob6.txt,58.25,19,152,19,8.0,15,1.0
6,Ob6.txt,58.35,19,152,19,8.0,16,1.0
6,Ob6.txt,58.45,19,152,19,8.0,18,1.0
6,Ob6.txt,58.55,19,152,19,8.0,18,1.0
6,Ob6.txt,58.65,18,144,18,8.0,15,1.0
6,Ob6.txt,58.75,18,144,18,8.0,17,1.0
6,Ob6.txt,58.85,19,152,19,8.0,16,1.0
6,Ob6.txt,58.95,19,152,19,8.0,18,1.0
6,Ob6.txt,59.05,19,152,19,8.0,16,1.0
6,Ob6.txt,59.15,19,152,19,8.0,17,1.0
6,Ob6.txt,59.25,18,144,18,8.0,16,1.0
6,Ob6.txt,59.35,18,144,18,8.0,13,1.0
6,Ob6.txt,59.45,18,144,18,8.0,16,1.0
6,Ob6.txt,59.55,19,152,19,8.0,15,1.0
6,Ob6.txt,59.65,19,152,19,8.0,15,1.0
6,Ob6.txt,59.75,19,152,19,8.0,16,0.9473684210526316
6,Ob6.txt,59.85,19,152,19,8.0,16,0.9473684210526316
6,Ob6.txt,59.95,19,152,18,8.444444444444445,15,1.0
6,Ob6.txt,60.05,18,144,18,8.0,14,1.0
6,Ob6.txt,60.15,17,136,17,8.0,15,1.0
6,Ob6.txt,60.25,17,136,17,8.0,15,1.0
6,Ob6.txt,60.35,17,136,17,8.0,15,0.9411764705882352
6,Ob6.txt,60.45,18,144,18,8.0,16,0.8888888888888888
6,Ob6.txt,60.55,18,144,18,8.0,17,0.9444444444444444
6,Ob6.txt,60.65,18,144,18,8.0,17,1.0
6,Ob6.txt,60.75,18,144,18,8.0,16,0.9444444444444444
6,Ob6.txt,60.85,18,144,17,8.470588235294118,15,1.0
6,Ob6.txt,60.95,19,152,18,8.444444444444445,18,1.0
6,Ob6.txt,61.05,14,112,14,8.0,13,1.0
6,Ob6.txt,61.15,14,112,14,8.0,13,0.9285714285714286
6,Ob6.txt,61.25,13,104,13,8.0,12,0.9230769230769232
6,Ob6.txt,61.35,17,136,17,8.0,16,0.8235294117647058
6,Ob6.txt,61.45,18,144,16,9.0,15,0.9375
6,Ob6.txt,61.55,18,144,17,8.470588235294118,15,0.9411764705882352
6,Ob6.txt,61.65,18,144,18,8.0,17,0.8888888888888888
6,Ob6.txt,61.75,18,144,18,8.0,17,0.8888888888888888
6,Ob6.txt,61.85,18,144,18,8.0,17,0.9444444444444444
6,Ob6.txt,61.95,18,144,18,8.0,17,1.0
6,Ob6.txt,62.05,18,144,18,8.0,16,1.0
6,Ob6.txt,62.15,17,136,17,8.0,16,1.0
6,Ob6.txt,62.25,17,136,17,8.0,15,1.0
6,Ob6.txt,62.35,18,144,17,8.470588235294118,15,1.0
6,Ob6.txt,62.45,18,144,18,8.0,14,0.9444444444444444
6,Ob6.txt,62.55,19,152,19,8.0,15,0.9473684210526316
6,Ob6.txt,62.65,19,152,19,8.0,15,0.9473684210526316
6,Ob6.txt,62.75,19,152,19,8.0,16,0.9473684210526316
6,Ob6.txt,62.85,19,152,19,8.0,17,0.9473684210526316
6,Ob6.txt,62.95,19,152,18,8.444444444444445,17,1.0
6,Ob6.txt,63.05,19,152,18,8.444444444444445,18,1.0
6,Ob6.txt,63.15,20,160,19,8.421052631578947,19,1.0
6,Ob6.txt,63.25,20,160,19,8.421052631578947,17,0.9473684210526316
6,Ob6.txt,63.35,19,152,17,8.941176470588236,18,1.0
6,Ob6.txt,63.45,19,152,17,8.941176470588236,17,1.0
6,Ob6.txt,63.55,20,160,19,8.421052631578947,16,0.8947368421052632
6,Ob6.txt,63.65,20,160,19,8.421052631578947,18,0.8947368421052632
6,Ob6.txt,63.75,20,160,20,8.0,18,0.9
6,Ob6.txt,63.85,20,160,20,8.0,17,0.85
6,Ob6.txt,63.95,19,152,19,8.0,18,0.9473684210526316
6,Ob6.txt,64.05,19,152,19,8.0,18,1.0
6,Ob6.txt,64.15,19,152,19,8.0,18,1.0
6,Ob6.txt,64.25,20,160,20,8.0,18,0.95
6,Ob6.txt,64.35,20,160,20,8.0,18,0.95
6,Ob6.txt,64.45,20,160,20,8.0,17,0.95
6,Ob6.txt,64.55,21,168,21,8.0,19,0.9523809523809524
6,Ob6.txt,64.65,21,168,21,8.0,18,0.9047619047619048
6,Ob6.txt,64.75,20,160,20,8.0,18,0.85
6,Ob6.txt,64.85,20,160,20,8.0,17,0.9
6,Ob6.txt,64.95,20,160,20,8.0,18,0.9
6,Ob6.txt,65.05,20,160,20,8.0,18,0.9
6,Ob6.txt,65.15,20,160,20,8.0,18,0.95
6,Ob6.txt,65.25,21,168,21,8.0,16,1.0
6,Ob6.txt,65.35,21,168,21,8.0,16,0.9047619047619048
6,Ob6.txt,65.45,20,160,20,8.0,16,0.95
6,Ob6.txt,65.55,18,144,18,8.0,15,1.0
6,Ob6.txt,65.65,18,144,18,8.0,15,1.0
6,Ob6.txt,65.75,18,144,17,8.470588235294118,17,1.0
6,Ob6.txt,65.85,19,152,19,8.0,14,0.9473684210526316
6,Ob6.txt,65.95,19,152,19,8.0,14,0.8947368421052632
6,Ob6.txt,66.05,19,152,18,8.444444444444445,14,1.0
6,Ob6.txt,66.15,19,152,18,8.444444444444445,14,1.0
6,Ob6.txt,66.25,18,144,17,8.470588235294118,15,1.0
6,Ob6.txt,66.35,17,136,17,8.0,15,1.0
6,Ob6.txt,66.45,18,144,18,8.0,17,1.0
6,Ob6.txt,66.55,19,152,19,8.0,17,0.9473684210526316
6,Ob6.txt,66.65,19,152,19,8.0,17,0.9473684210526316
6,Ob6.txt,66.75,19,152,19,8.0,18,1.0
6,Ob6.txt,66.85,19,152,19,8.0,18,1.0
6,Ob6.txt,66.95,19,152,19,8.0,17,0.9473684210526316
6,Ob6.txt,67.05,18,144,18,8.0,17,1.0
6,Ob6.txt,67.15,17,136,17,8.0,16,0.9411764705882352
6,Ob6.txt,67.25,18,144,18,8.0,17,1.0
6,Ob6.txt,67.35,18,144,18,8.0,17,1.0
6,Ob6.txt,67.45,18,144,18,8.0,17,0.9444444444444444
6,Ob6.txt,67.55,19,152,19,8.0,15,0.9473684210526316
6,Ob6.txt,67.65,20,160,20,8.0,18,0.95
6,Ob6.txt,67.75,20,160,20,8.0,14,0.9
6,Ob6.txt,67.85,20,160,19,8.421052631578947,17,0.9473684210526316
6,Ob6.txt,67.95,20,160,19,8.421052631578947,18,0.9473684210526316
6,Ob6.txt,68.05,20,160,19,8.421052631578947,17,0.9473684210526316
6,Ob6.txt,68.15,20,160,19,8.421052631578947,16,0.9473684210526316
6,Ob6.txt,68.25,20,160,19,8.421052631578947,16,0.9473684210526316
6,Ob6.txt,68.35,20,160,19,8.421052631578947,16,1.0
6,Ob6.txt,68.45,20,160,19,8.421052631578947,15,1.0
6,Ob6.txt,68.55,19,152,18,8.444444444444445,16,1.0
6,Ob6.txt,68.65,19,152,18,8.444444444444445,18,1.0
6,Ob6.txt,68.75,17,136,16,8.5,16,1.0
6,Ob6.txt,68.85,17,136,16,8.5,16,1.0
6,Ob6.txt,68.95,16,128,15,8.533333333333333,15,1.0
6,Ob6.txt,69.05,17,136,16,8.5,15,1.0
6,Ob6.txt,69.15,18,144,17,8.470588235294118,14,1.0
6,Ob6.txt,69.25,17,136,17,8.0,15,1.0
6,Ob6.txt,69.35,17,136,17,8.0,14,1.0
6,Ob6.txt,69.45,17,136,17,8.0,14,0.9411764705882352
6,Ob6.txt,69.55,17,136,17,8.0,15,1.0
6,Ob6.txt,69.65,16,128,16,8.0,15,0.9375
6,Ob6.txt,69.75,15,120,15,8.0,14,1.0
6,Ob6.txt,69.85,16,128,16,8.0,15,1.0
6,Ob6.txt,69.95,17,136,16,8.5,15,1.0
6,Ob6.txt,70.05,17,136,17,8.0,16,0.9411764705882352
6,Ob6.txt,70.15,17,136,17,8.0,16,1.0
6,Ob6.txt,70.25,17,136,17,8.0,16,1.0
6,Ob6.txt,70.35,18,144,17,8.470588235294118,16,1.0
6,Ob6.txt,70.45,18,144,18,8.0,14,0.9444444444444444
6,Ob6.txt,70.55,17,136,17,8.0,15,0.9411764705882352
6,Ob6.txt,70.65,16,128,16,8.0,15,0.9375
6,Ob6.txt,70.75,15,120,15,8.0,14,0.9333333333333332
6,Ob6.txt,70.85,15,120,14,8.571428571428571,14,1.0
6,Ob6.txt,70.95,13,104,13,8.0,12,0.9230769230769232
6,Ob6.txt,71.05,13,104,13,8.0,12,0.9230769230769232
6,Ob6.txt,71.15,14,112,14,8.0,13,0.8571428571428571
6,Ob6.txt,71.25,17,136,16,8.5,16,0.875
6,Ob6.txt,71.35,16,128,15,8.533333333333333,15,0.9333333333333332
6,Ob6.txt,71.45,17,136,17,8.0,15,0.9411764705882352
6,Ob6.txt,71.55,17,136,17,8.0,12,0.9411764705882352
6,Ob6.txt,71.65,17,136,17,8.0,14,0.9411764705882352
6,Ob6.txt,71.75,17,136,17,8.0,14,0.9411764705882352
6,Ob6.txt,71.85,17,136,17,8.0,13,0.9411764705882352
6,Ob6.txt,71.95,17,136,16,8.5,14,1.0
6,Ob6.txt,72.05,17,136,16,8.5,16,1.0
6,Ob6.txt,72.15,17,136,16,8.5,16,1.0
6,Ob6.txt,72.25,17,136,16,8.5,16,0.9375
6,Ob6.txt,72.35,17,136,16,8.5,16,0.9375
6,Ob6.txt,72.45,17,136,16,8.5,16,0.9375
6,Ob6.txt,72.55,17,136,16,8.5,16,1.0
6,Ob6.txt,72.65,17,136,16,8.5,16,1.0
6,Ob6.txt,72.75,18,144,18,8.0,15,0.9444444444444444
6,Ob6.txt,72.85,18,144,18,8.0,16,0.8888888888888888
6,Ob6.txt,72.95,18,144,18,8.0,15,0.8888888888888888
6,Ob6.txt,73.05,17,136,16,8.5,15,1.0
6,Ob6.txt,73.15,15,120,15,8.0,14,1.0
6,Ob6.txt,73.25,15,120,15,8.0,14,1.0
6,Ob6.txt,73.35,15,120,15,8.0,14,0.9333333333333332
6,Ob6.txt,73.45,15,120,15,8.0,14,0.9333333333333332
6,Ob6.txt,73.55,16,128,15,8.533333333333333,15,0.9333333333333332
6,Ob6.txt,73.65,16,128,15,8.533333333333333,15,0.9333333333333332
6,Ob6.txt,73.75,16,128,15,8.533333333333333,15,0.9333333333333332
6,Ob6.txt,73.85,16,128,16,8.0,15,0.8125
6,Ob6.txt,73.95,16,128,16,8.0,15,0.8125
6,Ob6.txt,74.05,15,120,14,8.571428571428571,13,0.8571428571428571
6,Ob6.txt,74.15,16,128,14,9.142857142857142,14,0.9285714285714286
6,Ob6.txt,74.25,17,136,16,8.5,15,0.875
6,Ob6.txt,74.35,16,128,16,8.0,13,0.875
6,Ob6.txt,74.45,14,112,14,8.0,13,0.8571428571428571
6,Ob6.txt,74.55,14,112,13,8.615384615384615,13,1.0
6,Ob6.txt,74.65,14,112,13,8.615384615384615,13,1.0
6,Ob6.txt,74.75,15,120,13,9.23076923076923,14,1.0
6,Ob6.txt,74.85,17,136,17,8.0,16,0.9411764705882352
6,Ob6.txt,74.95,17,136,17,8.0,16,0.9411764705882352
6,Ob6.txt,75.05,17,136,17,8.0,16,0.9411764705882352
6,Ob6.txt,75.15,17,136,17,8.0,15,0.9411764705882352
6,Ob6.txt,75.25,17,136,17,8.0,16,0.9411764705882352
6,Ob6.txt,75.35,18,144,17,8.470588235294118,16,1.0
6,Ob6.txt,75.45,19,152,18,8.444444444444445,16,0.9444444444444444
6,Ob6.txt,75.55,18,144,17,8.470588235294118,17,1.0
6,Ob6.txt,75.65,18,144,17,8.470588235294118,17,1.0
6,Ob6.txt,75.75,18,144,17,8.470588235294118,16,1.0
6,Ob6.txt,75.85,19,152,19,8.0,16,0.8947368421052632
6,Ob6.txt,75.95,18,144,18,8.0,15,0.9444444444444444
6,Ob6.txt,76.05,18,144,18,8.0,16,1.0
6,Ob6.txt,76.15,15,120,15,8.0,14,1.0
6,Ob6.txt,76.25,14,112,14,8.0,13,1.0
6,Ob6.txt,76.35,16,128,16,8.0,15,0.9375
6,Ob6.txt,76.45,15,120,15,8.0,14,0.9333333333333332
6,Ob6.txt,76.55,18,144,18,8.0,17,1.0
6,Ob6.txt,76.65,18,144,18,8.0,16,1.0
6,Ob6.txt,76.75,16,128,16,8.0,15,0.9375
6,Ob6.txt,76.85,15,120,15,8.0,14,0.9333333333333332
6,Ob6.txt,76.95,14,112,14,8.0,13,0.9285714285714286
6,Ob6.txt,77.05,15,120,15,8.0,14,0.8
6,Ob6.txt,77.15,14,112,12,9.333333333333334,13,0.9166666666666666
6,Ob6.txt,77.25,14,112,12,9.333333333333334,13,1.0
6,Ob6.txt,77.35,14,112,13,8.615384615384615,13,0.9230769230769232
6,Ob6.txt,77.45,16,128,15,8.533333333333333,15,0.9333333333333332
6,Ob6.txt,77.55,19,152,18,8.444444444444445,16,0.9444444444444444
6,Ob6.txt,77.65,19,152,18,8.444444444444445,16,0.9444444444444444
6,Ob6.txt,77.75,19,152,18,8.444444444444445,16,0.9444444444444444
6,Ob6.txt,77.85,19,152,18,8.444444444444445,17,0.9444444444444444
6,Ob6.txt,77.95,19,152,19,8.0,16,0.8421052631578947
6,Ob6.txt,78.05,19,152,19,8.0,17,0.8947368421052632
6,Ob6.txt,78.15,20,160,19,8.421052631578947,16,0.9473684210526316
6,Ob6.txt,78.25,20,160,19,8.421052631578947,16,0.8947368421052632
6,Ob6.txt,78.35,20,160,18,8.88888888888889,16,0.9444444444444444
6,Ob6.txt,78.45,20,160,19,8.421052631578947,15,1.0
6,Ob6.txt,78.55,19,152,18,8.444444444444445,17,1.0
6,Ob6.txt,78.65,20,160,19,8.421052631578947,17,1.0
6,Ob6.txt,78.75,20,160,19,8.421052631578947,14,1.0
6,Ob6.txt,78.85,19,152,19,8.0,14,0.9473684210526316
6,Ob6.txt,78.95,18,144,18,8.0,14,0.9444444444444444
6,Ob6.txt,79.05,16,128,16,8.0,15,0.9375
6,Ob6.txt,79.15,16,128,15,8.533333333333333,15,1.0
6,Ob6.txt,79.25,16,128,15,8.533333333333333,15,1.0
6,Ob6.txt,79.35,16,128,15,8.533333333333333,15,1.0
6,Ob6.txt,79.45,16,128,15,8.533333333333333,15,1.0
6,Ob6.txt,79.55,16,128,16,8.0,15,1.0
6,Ob6.txt,79.65,18,144,18,8.0,17,0.9444444444444444
6,Ob6.txt,79.75,18,144,18,8.0,14,1.0
6,Ob6.txt,79.85,17,136,17,8.0,15,1.0
6,Ob6.txt,79.95,17,136,17,8.0,15,1.0
6,Ob6.txt,80.05,17,136,17,8.0,15,1.0
6,Ob6.txt,80.15,17,136,17,8.0,13,1.0
6,Ob6.txt,80.25,18,144,18,8.0,14,1.0
6,Ob6.txt,80.35,15,120,15,8.0,14,1.0
6,Ob6.txt,80.45,15,120,15,8.0,14,1.0
6,Ob6.txt,80.55,16,128,16,8.0,15,1.0
6,Ob6.txt,80.65,18,144,17,8.470588235294118,15,1.0
6,Ob6.txt,80.75,18,144,17,8.470588235294118,16,1.0
6,Ob6.txt,80.85,18,144,17,8.470588235294118,16,1.0
6,Ob6.txt,80.95,18,144,17,8.470588235294118,17,0.9411764705882352
6,Ob6.txt,81.05,17,136,16,8.5,15,0.9375
6,Ob6.txt,81.15,18,144,17,8.470588235294118,17,0.8823529411764706
6,Ob6.txt,81.25,18,144,17,8.470588235294118,17,0.8823529411764706
6,Ob6.txt,81.35,19,152,18,8.444444444444445,17,0.8888888888888888
6,Ob6.txt,81.45,19,152,18,8.444444444444445,18,0.8888888888888888
6,Ob6.txt,81.55,18,144,17,8.470588235294118,15,0.9411764705882352
6,Ob6.txt,81.65,18,144,17,8.470588235294118,15,0.9411764705882352
6,Ob6.txt,81.75,18,144,17,8.470588235294118,16,0.9411764705882352
6,Ob6.txt,81.85,18,144,17,8.470588235294118,16,0.9411764705882352
6,Ob6.txt,81.95,18,144,17,8.470588235294118,15,1.0
6,Ob6.txt,82.05,18,144,17,8.470588235294118,13,0.9411764705882352
6,Ob6.txt,82.15,18,144,17,8.470588235294118,16,1.0
6,Ob6.txt,82.25,17,136,16,8.5,16,0.875
6,Ob6.txt,82.35,16,128,15,8.533333333333333,15,0.8666666666666667
6,Ob6.txt,82.45,16,128,15,8.533333333333333,15,0.8666666666666667
6,Ob6.txt,82.55,16,128,15,8.533333333333333,15,0.9333333333333332
6,Ob6.txt,82.65,15,120,14,8.571428571428571,14,0.9285714285714286
6,Ob6.txt,82.75,14,112,13,8.615384615384615,13,1.0
6,Ob6.txt,82.85,16,128,15,8.533333333333333,14,1.0
6,Ob6.txt,82.95,20,160,19,8.421052631578947,16,0.9473684210526316
6,Ob6.txt,83.05,20,160,19,8.421052631578947,14,0.9473684210526316
6,Ob6.txt,83.15,18,144,18,8.0,14,1.0
6,Ob6.txt,83.25,18,144,18,8.0,15,1.0
6,Ob6.txt,83.35,18,144,18,8.0,16,1.0
6,Ob6.txt,83.45,18,144,18,8.0,17,1.0
6,Ob6.txt,83.55,19,152,19,8.0,17,1.0
6,Ob6.txt,83.65,18,144,18,8.0,16,1.0
6,Ob6.txt,83.75,18,144,18,8.0,16,1.0
6,Ob6.txt,83.85,18,144,18,8.0,16,1.0
6,Ob6.txt,83.95,19,152,18,8.444444444444445,17,1.0
6,Ob6.txt,84.05,19,152,18,8.444444444444445,17,1.0
6,Ob6.txt,84.15,20,160,19,8.421052631578947,18,1.0
6,Ob6.txt,84.25,19,152,18,8.444444444444445,17,0.9444444444444444
6,Ob6.txt,84.35,19,152,18,8.444444444444445,16,1.0
6,Ob6.txt,84.45,18,144,17,8.470588235294118,17,1.0
6,Ob6.txt,84.55,18,144,17,8.470588235294118,17,0.9411764705882352
6,Ob6.txt,84.65,18,144,17,8.470588235294118,16,0.9411764705882352
6,Ob6.txt,84.75,20,160,20,8.0,17,1.0
6,Ob6.txt,84.85,19,152,19,8.0,17,0.9473684210526316
6,Ob6.txt,84.95,19,152,19,8.0,18,0.9473684210526316
6,Ob6.txt,85.05,19,152,19,8.0,16,1.0
6,Ob6.txt,85.15,18,144,18,8.0,15,1.0
6,Ob6.txt,85.25,18,144,18,8.0,15,1.0
6,Ob6.txt,85.35,18,144,18,8.0,15,1.0
6,Ob6.txt,85.45,19,152,19,8.0,15,1.0
6,Ob6.txt,85.55,19,152,19,8.0,15,1.0
6,Ob6.txt,85.65,19,152,19,8.0,15,1.0
6,Ob6.txt,85.75,20,160,20,8.0,15,1.0
6,Ob6.txt,85.85,20,160,20,8.0,16,1.0
6,Ob6.txt,85.95,20,160,20,8.0,16,1.0
6,Ob6.txt,86.05,20,160,20,8.0,16,1.0
6,Ob6.txt,86.15,20,160,20,8.0,17,1.0
6,Ob6.txt,86.25,20,160,20,8.0,17,1.0
6,Ob6.txt,86.35,20,160,20,8.0,16,0.95
6,Ob6.txt,86.45,20,160,20,8.0,13,0.95
6,Ob6.txt,86.55,20,160,20,8.0,15,1.0
6,Ob6.txt,86.65,20,160,20,8.0,16,1.0
6,Ob6.txt,86.75,20,160,20,8.0,16,1.0
6,Ob6.txt,86.85,19,152,19,8.0,16,1.0
6,Ob6.txt,86.95,19,152,19,8.0,17,1.0
6,Ob6.txt,87.05,19,152,19,8.0,17,0.9473684210526316
6,Ob6.txt,87.15,18,144,18,8.0,17,0.9444444444444444
6,Ob6.txt,87.25,18,144,18,8.0,17,0.9444444444444444
6,Ob6.txt,87.35,19,152,19,8.0,16,0.9473684210526316
6,Ob6.txt,87.45,18,144,18,8.0,15,1.0
6,Ob6.txt,87.55,19,152,19,8.0,16,1.0
6,Ob6.txt,87.65,19,152,19,8.0,17,1.0
6,Ob6.txt,87.75,19,152,19,8.0,17,1.0
6,Ob6.txt,87.85,19,152,19,8.0,15,1.0
6,Ob6.txt,87.95,18,144,18,8.0,13,1.0
6,Ob6.txt,88.05,18,144,18,8.0,13,1.0
6,Ob6.txt,88.15,17,136,17,8.0,15,1.0
6,Ob6.txt,88.25,16,128,16,8.0,14,1.0
6,Ob6.txt,88.35,17,136,17,8.0,15,1.0
6,Ob6.txt,88.45,16,128,16,8.0,13,1.0
6,Ob6.txt,88.55,15,120,15,8.0,14,1.0
6,Ob6.txt,88.65,15,120,15,8.0,14,1.0
6,Ob6.txt,88.75,16,128,16,8.0,15,1.0
6,Ob6.txt,88.85,18,144,18,8.0,17,0.8888888888888888
6,Ob6.txt,88.95,19,152,19,8.0,17,0.8947368421052632
6,Ob6.txt,89.05,19,152,19,8.0,17,0.9473684210526316
6,Ob6.txt,89.15,19,152,19,8.0,18,0.9473684210526316
6,Ob6.txt,89.25,19,152,19,8.0,18,0.9473684210526316
6,Ob6.txt,89.35,20,160,20,8.0,17,0.9
6,Ob6.txt,89.45,20,160,20,8.0,18,0.9
6,Ob6.txt,89.55,20,160,20,8.0,17,0.95
6,Ob6.txt,89.65,20,160,20,8.0,17,0.95
6,Ob6.txt,89.75,20,160,19,8.421052631578947,16,1.0
6,Ob6.txt,89.85,20,160,19,8.421052631578947,15,1.0
6,Ob6.txt,89.95,19,152,19,8.0,15,1.0
6,Ob6.txt,90.05,19,152,19,8.0,16,1.0
6,Ob6.txt,90.15,19,152,19,8.0,15,1.0
6,Ob6.txt,90.25,19,152,19,8.0,15,1.0
6,Ob6.txt,90.35,18,144,18,8.0,15,1.0
6,Ob6.txt,90.45,18,144,18,8.0,17,1.0
