lag_sec,spectral_set,median_retention,q25_retention,q75_retention,median_retention_lift,q25_retention_lift,frac_ob_lift_positive,median_mass,median_origin_count,surrogate_type,replicate
0.1,low,0.8640537663029012,0.8447176667937928,0.8702118719838219,0.3626199550324777,0.34606673440995517,1.0,0.49909954977488746,9918.0,coupled_phase_rank,17
0.2,high,0.7983599946229332,0.7808917897597347,0.806694661335903,0.29905285888947114,0.27998810827158616,1.0,0.5009004502251125,9934.0,coupled_phase_rank,17
0.2,low,0.7985084565188441,0.7801963227754792,0.8072007761989662,0.2993272929178791,0.28100442581177537,1.0,0.49909954977488746,9918.0,coupled_phase_rank,17
0.5,high,0.6692245557350566,0.6627868820189808,0.6963018830772693,0.17027935148071927,0.16292826968802301,1.0,0.5009004502251125,9904.0,coupled_phase_rank,17
0.5,low,0.67068636317958,0.6615758466988645,0.6946697347561057,0.1707113769371466,0.16143445902982229,1.0,0.49909954977488746,9918.0,coupled_phase_rank,17
1.0,high,0.5788300835654596,0.5711717360090477,0.6113096790863197,0.07969458442996047,0.07037129576691448,1.0,0.5009004502251125,9889.0,coupled_phase_rank,17
1.0,low,0.5785165723524657,0.5706819916422821,0.6066664436049708,0.08041771303687634,0.06997759288585356,1.0,0.49909954977488746,9887.0,coupled_phase_rank,17
0.05,high,0.5016021361815755,0.49656698349163925,0.5039202706034952,0.00015964692204917252,-0.0035997241149546555,0.5263157894736842,0.5000334291636023,9891.0,label_shuffle,18
0.05,low,0.5004010427110487,0.49520220907434936,0.5027696985775005,0.00010975239280153204,-0.0036413187338484587,0.5263157894736842,0.4999665708363977,9936.0,label_shuffle,18
0.1,high,0.49929915899078897,0.4980511660276514,0.5020994161858577,-0.0006007909841985182,-0.0019755023539207994,0.47368421052631576,0.5000334291636023,9889.0,label_shuffle,18
0.1,low,0.4994995996797438,0.4985955919681391,0.5019713606816605,-0.0005017594903982125,-0.0020084829461614884,0.47368421052631576,0.4999665708363977,9933.0,label_shuffle,18
0.2,high,0.49879831764470256,0.49673552030975254,0.5023228050444519,-0.0007257144582674124,-0.0026672239502360806,0.3684210526315789,0.5000334291636023,9885.0,label_shuffle,18
0.2,low,0.4994656692492653,0.49667279430264033,0.5016322375527535,-0.0011269445715929582,-0.00256439452066895,0.3684210526315789,0.4999665708363977,9924.0,label_shuffle,18
0.5,high,0.4994486215538847,0.49747426408424755,0.5009374193532761,-0.001066982338109812,-0.0037974993097194265,0.42105263157894735,0.5000334291636023,9871.0,label_shuffle,18
0.5,low,0.4986953030911281,0.4959609759486082,0.5011230532272362,-0.0012710838908223665,-0.003133410507336565,0.42105263157894735,0.4999665708363977,9908.0,label_shuffle,18
1.0,high,0.5015495351394582,0.4989935005754811,0.5038988839212344,0.0011026106772890065,-0.0017277333279823448,0.631578947368421,0.5000334291636023,9848.0,label_shuffle,18
1.0,low,0.5003688552075649,0.4971170042680675,0.503786815225864,0.0013691886520463825,-0.0014156857574584292,0.5789473684210527,0.4999665708363977,9886.0,label_shuffle,18
0.05,high,0.8728936502622475,0.8574037184359053,0.882324781016818,0.40112306357453376,0.39392382960518135,1.0,0.4651962188484675,8383.0,independent_phase_rank,18
0.05,low,0.8865424843111863,0.8768365409211434,0.8948715673183212,0.35375013659723165,0.3388332036535518,1.0,0.5348037811515325,9896.0,independent_phase_rank,18
0.1,high,0.8270535923238942,0.8079012958727203,0.8319720444677698,0.3537687119225609,0.3431648738727976,1.0,0.4651962188484675,8378.0,independent_phase_rank,18
0.1,low,0.8451363451363452,0.833569227202541,0.8518040845922887,0.3112761197459639,0.2979194481890193,1.0,0.5348037811515325,9896.0,independent_phase_rank,18
0.2,high,0.7580834114339269,0.7349263026840593,0.7696560210231413,0.28642991913681576,0.26854624889017786,1.0,0.4651962188484675,8372.0,independent_phase_rank,18
0.2,low,0.7830940988835726,0.7686841020705892,0.7948921158727789,0.25400664804158835,0.23486089745424832,1.0,0.5348037811515325,9889.0,independent_phase_rank,18
0.5,high,0.6271026568149662,0.6144935759297221,0.6515997999706769,0.16269859749521215,0.14594180349555144,1.0,0.4651962188484675,8365.0,independent_phase_rank,18
0.5,low,0.6797646422291357,0.6606592479778827,0.6932124461891044,0.14417823833234522,0.1280849470513195,1.0,0.5348037811515325,9859.0,independent_phase_rank,18
1.0,high,0.5472171532846716,0.5260128358200944,0.5833223518877527,0.08166512714876467,0.06112376843935788,1.0,0.4651962188484675,8363.0,independent_phase_rank,18
1.0,low,0.608976951071573,0.5924008660368203,0.6285582911982358,0.07493665414686468,0.0526200125679121,1.0,0.5348037811515325,9809.0,independent_phase_rank,18
0.05,high,0.9023528223770575,0.8855830824028704,0.9055562411145479,0.3991703858735882,0.38782972872817434,1.0,0.49877371239801793,9862.0,coupled_phase_rank,18
0.05,low,0.9027366863905325,0.8866299346833912,0.9056632502707997,0.40192808291557575,0.38556219444715084,1.0,0.5012262876019821,9990.0,coupled_phase_rank,18
0.1,high,0.8570098430433626,0.8411832094382901,0.8659794259948366,0.35948846741112317,0.3432436852290983,1.0,0.49877371239801793,9857.0,coupled_phase_rank,18
0.1,low,0.8574833647829974,0.8425759617244835,0.8663909022723508,0.35783011717681773,0.3411359885599745,1.0,0.5012262876019821,9990.0,coupled_phase_rank,18
0.2,high,0.7926214000420433,0.7839370275979405,0.8079606638744403,0.29340206746744874,0.28465383232814473,1.0,0.49877371239801793,9853.0,coupled_phase_rank,18
0.2,low,0.7924452481414507,0.7850485765324691,0.8060181547116871,0.2916108212500438,0.2844679284056532,1.0,0.5012262876019821,9990.0,coupled_phase_rank,18
0.5,high,0.6704191376017691,0.6499641586152907,0.6888973061077284,0.17352284304785054,0.14967854582125634,1.0,0.49877371239801793,9830.0,coupled_phase_rank,18
0.5,low,0.6721050958788007,0.6498130083308172,0.6880736864334458,0.1719968955898717,0.14830038803024542,1.0,0.5012262876019821,9965.0,coupled_phase_rank,18
1.0,high,0.5780435449248696,0.5616097523381611,0.6191086346608987,0.07953040704360326,0.0623461693074,1.0,0.49877371239801793,9783.0,coupled_phase_rank,18
1.0,low,0.5835835835835835,0.5646318066092284,0.6143919057145157,0.0838087074016835,0.06280881464865576,1.0,0.5012262876019821,9932.0,coupled_phase_rank,18
0.05,high,0.49893219434063,0.49662212504464587,0.5018739083634967,-0.0011345168001304917,-0.0030522979886341284,0.47368421052631576,0.5000334291636023,9894.0,label_shuffle,19
0.05,low,0.49873215000667287,0.4967078715500635,0.5020068431764988,-0.001201138852566619,-0.0030525859460577287,0.47368421052631576,0.4999665708363977,9937.0,label_shuffle,19
0.1,high,0.5029101491451436,0.49985423165663423,0.5044857050503446,0.002227648462643006,0.0007507244543769054,0.7894736842105263,0.5000334291636023,9891.0,label_shuffle,19
0.1,low,0.5021640451810409,0.5011269010463524,0.5039116936011641,0.002233312578140134,0.0006507320897909952,0.7894736842105263,0.4999665708363977,9934.0,label_shuffle,19
0.2,high,0.5009353287012293,0.49638845547708843,0.504245315212155,0.0008686175604687429,-0.003471391620081421,0.5263157894736842,0.5000334291636023,9885.0,label_shuffle,19
0.2,low,0.5006679134384184,0.49554907419638317,0.5024544669548627,0.0007346245791789441,-0.003363449828516607,0.5263157894736842,0.4999665708363977,9926.0,label_shuffle,19
0.5,high,0.5025584428614428,0.5008865368166451,0.504346120534819,0.0024291427385713105,0.0005808541235391429,0.8421052631578947,0.5000334291636023,9874.0,label_shuffle,19
0.5,low,0.5026093938177438,0.4998236726600147,0.5035203721144657,0.002272458610181327,0.0008714401180465181,0.7894736842105263,0.4999665708363977,9911.0,label_shuffle,19
1.0,high,0.5001344447432106,0.4978769824658822,0.5033753858598022,0.0003345781654920943,-0.0020975017578812594,0.5263157894736842,0.5000334291636023,9851.0,label_shuffle,19
1.0,low,0.5001006846556585,0.4976548757615288,0.5016856953638842,0.0001006846556584895,-0.0017550749489436412,0.5263157894736842,0.4999665708363977,9887.0,label_shuffle,19
0.05,high,0.8723310263584155,0.8528381640413996,0.8811078008144961,0.39755869743379757,0.3932696638520147,1.0,0.46949206687253753,8522.0,independent_phase_rank,19
0.05,low,0.8837801608579089,0.8767632436207944,0.8967509648169771,0.3565266750886773,0.33604727812046437,1.0,0.5305079331274625,9835.0,independent_phase_rank,19
0.1,high,0.8261211644374509,0.8041942717176099,0.8338311075026511,0.3513167335006416,0.34443924359194733,1.0,0.46949206687253753,8522.0,independent_phase_rank,19
0.1,low,0.8435656836461126,0.8360408076319076,0.8555903944556859,0.31199753563027166,0.2929707779440953,1.0,0.5305079331274625,9830.0,independent_phase_rank,19
0.2,high,0.7531545145447677,0.7391106807531423,0.7709332975271259,0.2901107646194333,0.27369798922868616,1.0,0.46949206687253753,8522.0,independent_phase_rank,19
0.2,low,0.7879937222076903,0.773509978546407,0.7926305727099456,0.2519934829313287,0.23820794356173658,1.0,0.5305079331274625,9820.0,independent_phase_rank,19
0.5,high,0.6272080752466161,0.6083863616388239,0.6527608411702623,0.16240249201886386,0.14022450033956513,1.0,0.46949206687253753,8518.0,independent_phase_rank,19
0.5,low,0.6763679856473637,0.6614256970613521,0.6945204753898249,0.1409091684381738,0.12477018068333262,1.0,0.5305079331274625,9801.0,independent_phase_rank,19
1.0,high,0.5455423237850016,0.5201578682826725,0.5672457267518787,0.07553256485171667,0.06203847187972378,1.0,0.46949206687253753,8488.0,independent_phase_rank,19
1.0,low,0.5958233413269385,0.5927059333565604,0.6344215503376969,0.06949632707344189,0.05286970916404382,1.0,0.5305079331274625,9756.0,independent_phase_rank,19
0.05,high,0.9004109589041096,0.8920385830716815,0.9080528495417581,0.4002560167680831,0.392297003372136,1.0,0.5002501250625313,9969.0,coupled_phase_rank,19
0.05,low,0.9015732150060508,0.8921546299661266,0.9081045545545545,0.3995302093839616,0.39189620966567207,1.0,0.49974987493746875,9967.0,coupled_phase_rank,19
0.1,high,0.8604527296937416,0.8504003341430615,0.867292665949846,0.3572674807269719,0.34883206539635736,1.0,0.5002501250625313,9969.0,coupled_phase_rank,19
0.1,low,0.8589881593110872,0.8492533056369128,0.8681137019372314,0.35744234610165426,0.35052347708496157,1.0,0.49974987493746875,9967.0,coupled_phase_rank,19
0.2,high,0.7994920465178452,0.7911010527350699,0.8022040754321937,0.29975972259324657,0.2895327839883658,1.0,0.5002501250625313,9968.0,coupled_phase_rank,19
0.2,low,0.7981040742234772,0.7897491005283687,0.8044894060995185,0.298909551468745,0.2913173692750728,1.0,0.49974987493746875,9967.0,coupled_phase_rank,19
0.5,high,0.6681713311264921,0.655904455575637,0.6890139601544317,0.16697847804238086,0.15574603747399107,1.0,0.5002501250625313,9938.0,coupled_phase_rank,19
0.5,low,0.6668338683788122,0.6557765462874952,0.6882699218358552,0.16810969766785006,0.15546014874569647,1.0,0.49974987493746875,9967.0,coupled_phase_rank,19
1.0,high,0.576057846813069,0.5629880216147747,0.6079422837006719,0.0761733761022314,0.06247524528990536,1.0,0.5002501250625313,9894.0,coupled_phase_rank,19
1.0,low,0.5743189102564102,0.563897779696998,0.6007096817302666,0.07484419916531015,0.0659996213294547,1.0,0.49974987493746875,9921.0,coupled_phase_rank,19
0.05,high,0.4990522610343894,0.4977513753761239,0.5040088138187959,-0.00015393219614229237,-0.002501882723506349,0.47368421052631576,0.5000334291636023,9893.0,label_shuffle,20
0.05,low,0.5004528529737345,0.497472870649094,0.5031817836112917,-0.0002519253739236005,-0.0025049679390142243,0.47368421052631576,0.4999665708363977,9937.0,label_shuffle,20
0.1,high,0.5008321682977165,0.4993820052698572,0.5038117995107243,0.0004235466310708036,-0.00036286224266471323,0.5789473684210527,0.5000334291636023,9891.0,label_shuffle,20
0.1,low,0.49979923710098373,0.49919727042949175,0.5024475930142718,0.00040160642570286065,-0.0005130362271803524,0.631578947368421,0.4999665708363977,9935.0,label_shuffle,20
0.2,high,0.49955004499550043,0.49658351315757465,0.503744557028297,0.00015953469610130444,-0.0032616945338504733,0.5263157894736842,0.5000334291636023,9887.0,label_shuffle,20
0.2,low,0.49874106153691206,0.4956186431784397,0.5033021464136183,0.00014226376539433483,-0.0034568190101918195,0.5263157894736842,0.4999665708363977,9929.0,label_shuffle,20
0.5,high,0.5020555499849594,0.500793349432219,0.5039962530350889,0.002312729838945038,-0.0004515079039844605,0.6842105263157895,0.5000334291636023,9867.0,label_shuffle,20
0.5,low,0.5020068231988761,0.49889293890573905,0.5030108868027048,0.0026768905306155943,-0.00025758856676053044,0.6842105263157895,0.4999665708363977,9912.0,label_shuffle,20
1.0,high,0.5001507689214997,0.49708113788834185,0.5024096106163368,0.00025644625409038113,-0.003260112452908498,0.5789473684210527,0.5000334291636023,9849.0,label_shuffle,20
1.0,low,0.49947011445527767,0.49623493121945134,0.5024203212289715,0.00011938246809622965,-0.0032766820079612735,0.5263157894736842,0.4999665708363977,9893.0,label_shuffle,20
0.05,high,0.8695246246012605,0.8616609994044888,0.8788691737536269,0.40890695686019285,0.3882105603670368,1.0,0.4657556270096463,8552.0,independent_phase_rank,20
0.05,low,0.8889035492809078,0.8768828921954506,0.8941479601795823,0.3550117936100916,0.3458586445579315,1.0,0.5342443729903537,9773.0,independent_phase_rank,20
0.1,high,0.8194768799626343,0.8123799341116258,0.8345589892955442,0.35556150733567027,0.34028332953628043,1.0,0.4657556270096463,8552.0,independent_phase_rank,20
0.1,low,0.8433698296836983,0.8332696711936918,0.8544062472488391,0.3106794053048032,0.301726318027478,1.0,0.5342443729903537,9773.0,independent_phase_rank,20
0.2,high,0.7555163283318623,0.743195417308598,0.7697140040018271,0.28536596927039426,0.2777354810001783,1.0,0.4657556270096463,8552.0,independent_phase_rank,20
0.2,low,0.7831276824034334,0.775621972276774,0.7964426903892481,0.25306859412539295,0.2416918095600879,1.0,0.5342443729903537,9773.0,independent_phase_rank,20
0.5,high,0.6292727689837119,0.6184379420727691,0.6500849875400658,0.16531285878830437,0.1517997868980228,1.0,0.4657556270096463,8530.0,independent_phase_rank,20
0.5,low,0.6744678597903209,0.6628488075050476,0.690667487717031,0.14381154391643403,0.13263160587142453,1.0,0.5342443729903537,9773.0,independent_phase_rank,20
1.0,high,0.5497069167643611,0.5356387397141111,0.5646699092495553,0.08414598117642941,0.06461651310908426,1.0,0.4657556270096463,8523.0,independent_phase_rank,20
1.0,low,0.5989003796308418,0.5960578574687196,0.6220114554623708,0.07093228715715305,0.0583674430308902,1.0,0.5342443729903537,9766.0,independent_phase_rank,20
0.05,high,0.8986901897888265,0.8903482839532093,0.9083950365122238,0.400534453684065,0.3909035110679828,1.0,0.49918984607075345,9917.0,coupled_phase_rank,20
0.05,low,0.8994865718799369,0.8906095015910047,0.9076219945472475,0.3974444661380364,0.38907006384671344,1.0,0.5008101539292465,9924.0,coupled_phase_rank,20
0.1,high,0.8617525461329031,0.8443340032773652,0.8664358836161663,0.3642121674962483,0.3448892303921386,1.0,0.49918984607075345,9917.0,coupled_phase_rank,20
0.1,low,0.8636905945516007,0.8447320342823955,0.8660154936550304,0.35991276117656945,0.34363758112975457,1.0,0.5008101539292465,9919.0,coupled_phase_rank,20
0.2,high,0.7842934106920846,0.7819181588736399,0.8059591712519826,0.295292401610349,0.2832913549479056,1.0,0.49918984607075345,9915.0,coupled_phase_rank,20
0.2,low,0.7906793048973144,0.7826954055944677,0.8063020271835046,0.2843145093078391,0.280713413868819,1.0,0.5008101539292465,9909.0,coupled_phase_rank,20
0.5,high,0.6740186159449616,0.6559264335143732,0.6892993848479199,0.1743189162452619,0.15697708280885125,1.0,0.49918984607075345,9886.0,coupled_phase_rank,20
0.5,low,0.6706682673069227,0.6568691946083489,0.6933887677700505,0.1703679670066225,0.15689229618241413,1.0,0.5008101539292465,9879.0,coupled_phase_rank,20
1.0,high,0.5817516268980477,0.570624032017105,0.6069900176558467,0.08308584971325783,0.06983144446455866,1.0,0.49918984607075345,9836.0,coupled_phase_rank,20
1.0,low,0.5820784729586427,0.5668727591240592,0.6061514998403683,0.08221012812742462,0.06702345759302278,1.0,0.5008101539292465,9854.0,coupled_phase_rank,20
0.05,high,0.5027524772295066,0.49870812340539117,0.5042666139148005,0.0014040866698840082,-0.0017713456913931724,0.6842105263157895,0.5000334291636023,9892.0,label_shuffle,21
0.05,low,0.5012043356081894,0.4988860542293808,0.5030021115151077,0.0013679406535625493,-0.0017350026880148806,0.6842105263157895,0.4999665708363977,9937.0,label_shuffle,21
0.1,high,0.4991322920838339,0.4964092433741052,0.5009985357067563,-0.0009508557701931597,-0.004875945368629703,0.2631578947368421,0.5000334291636023,9888.0,label_shuffle,21
0.1,low,0.4988988988988989,0.4927171140176354,0.5002880677089074,-0.001076087343534482,-0.004756619657345723,0.2631578947368421,0.4999665708363977,9937.0,label_shuffle,21
0.2,high,0.5014652990542161,0.4994245240736418,0.5043377691020041,0.0013520280420631359,-0.001004311865832691,0.631578947368421,0.5000334291636023,9885.0,label_shuffle,21
0.2,low,0.5010515773660491,0.498850755747547,0.5039164290750789,0.0011011511761886972,-0.000998950844700558,0.631578947368421,0.4999665708363977,9932.0,label_shuffle,21
0.5,high,0.4997333333333333,0.49676411078421345,0.5028358591010293,-0.0004254715806407683,-0.0033326795160694145,0.47368421052631576,0.5000334291636023,9871.0,label_shuffle,21
0.5,low,0.49805890227576977,0.4966409153972812,0.5022451797016702,-0.0008370777735841606,-0.0033465777239354566,0.42105263157894735,0.4999665708363977,9918.0,label_shuffle,21
1.0,high,0.5009426339886884,0.49837777645174997,0.5017827202153355,-0.0002732260394998631,-0.001782588931494744,0.47368421052631576,0.5000334291636023,9848.0,label_shuffle,21
1.0,low,0.4993935718617344,0.4980366979113813,0.5014480474518325,-6.586919027296023e-05,-0.0017160619138673339,0.42105263157894735,0.4999665708363977,9894.0,label_shuffle,21
0.05,high,0.8725253135862173,0.8581895182274636,0.8839370752929983,0.40210848099589686,0.39345142884569806,1.0,0.4673338098641887,8415.0,independent_phase_rank,21
0.05,low,0.8877980364656382,0.8772904797356993,0.8978266239446406,0.3556128189984469,0.34062310820710184,1.0,0.5326661901358113,9767.0,independent_phase_rank,21
0.1,high,0.8265074807314493,0.8078347681420393,0.8334476433917883,0.35312536814498274,0.34352394422043164,1.0,0.4673338098641887,8410.0,independent_phase_rank,21
0.1,low,0.8439630966706779,0.8332594927404313,0.8550818918807768,0.3126672859964186,0.29729325772417825,1.0,0.5326661901358113,9766.0,independent_phase_rank,21
0.2,high,0.7508223684210527,0.742152088779108,0.7667197637302383,0.28839202193430463,0.27615993999767374,1.0,0.4673338098641887,8400.0,independent_phase_rank,21
0.2,low,0.786860731731632,0.7758261865794431,0.7981663375114709,0.24960566031452036,0.2404581590162842,1.0,0.5326661901358113,9757.0,independent_phase_rank,21
0.5,high,0.6386221612559061,0.6064250100069956,0.6510316820356163,0.1692763107141821,0.14251896385074253,1.0,0.4673338098641887,8378.0,independent_phase_rank,21
0.5,low,0.6817630408410837,0.6614508725725414,0.6926208459374497,0.14898227782599016,0.12344786907944516,1.0,0.5326661901358113,9744.0,independent_phase_rank,21
1.0,high,0.5479069064530754,0.530263615132238,0.5683303403043374,0.07844965210756277,0.05997601835282518,1.0,0.4673338098641887,8335.0,independent_phase_rank,21
1.0,low,0.6025838203629652,0.5840629163842899,0.6243311813417298,0.06854696760994428,0.054150065326178665,1.0,0.5326661901358113,9706.0,independent_phase_rank,21
0.05,high,0.8992762364294331,0.8904149179903593,0.9065316131859718,0.40030259773062266,0.39146123245729003,1.0,0.49949617089883114,9922.0,coupled_phase_rank,21
0.05,low,0.9001594260661618,0.8906921673005515,0.9064230271733681,0.3979488514585759,0.3904300200335988,1.0,0.5005038291011689,9973.0,coupled_phase_rank,21
0.1,high,0.8546061415220294,0.8466712676837049,0.8649879394355773,0.353129806752189,0.34747659614201476,1.0,0.49949617089883114,9917.0,coupled_phase_rank,21
0.1,low,0.8538647342995169,0.8469768865721502,0.865622326725674,0.355469870736114,0.34662153877368784,1.0,0.5005038291011689,9973.0,coupled_phase_rank,21
0.2,high,0.7918669871794872,0.7867741176833453,0.802718773336301,0.291291555605807,0.2855552208698318,1.0,0.49949617089883114,9907.0,coupled_phase_rank,21
0.2,low,0.7918044284139866,0.7854900507203858,0.8033293761871438,0.29237985998766686,0.28607469574704963,1.0,0.5005038291011689,9973.0,coupled_phase_rank,21
0.5,high,0.6756648670265947,0.6506590823450842,0.6835723895022023,0.1775439174317447,0.15026491924405588,1.0,0.49949617089883114,9877.0,coupled_phase_rank,21
0.5,low,0.676562213670515,0.6515832934079446,0.6834178323408682,0.17290390015304646,0.15265026013757046,1.0,0.5005038291011689,9951.0,coupled_phase_rank,21
1.0,high,0.5752915158825894,0.5607301873250197,0.599892999944609,0.07471608430890919,0.06313443111660233,1.0,0.49949617089883114,9832.0,coupled_phase_rank,21
1.0,low,0.5757555406312962,0.5652948166279751,0.596506942656295,0.07635969730293302,0.06267583857720865,1.0,0.5005038291011689,9927.0,coupled_phase_rank,21
0.05,high,0.5001996805111821,0.49688573687969345,0.501801320976728,-0.0013828148927714778,-0.0030809526896014294,0.42105263157894735,0.5000334291636023,9893.0,label_shuffle,22
0.05,low,0.49709825895537324,0.4965211375998484,0.5007254977411445,-0.0014498111830078542,-0.0030228533387745837,0.42105263157894735,0.4999665708363977,9937.0,label_shuffle,22
0.1,high,0.49809198634263907,0.49645899874773114,0.49963365287005357,-0.0020527486132171924,-0.003002936123955552,0.21052631578947367,0.5000334291636023,9889.0,label_shuffle,22
0.1,low,0.4982484235812231,0.49558583982770893,0.5020050008800142,-0.0019271336045316723,-0.003226115116967132,0.21052631578947367,0.4999665708363977,9936.0,label_shuffle,22
0.2,high,0.50184944516645,0.4987961407449738,0.5053209224824493,0.0009239361364835608,-0.001100894651031692,0.5789473684210527,0.5000334291636023,9884.0,label_shuffle,22
0.2,low,0.5008146639511202,0.4986218267173039,0.5044112972837232,0.00037133722060594954,-0.001295986085893458,0.631578947368421,0.4999665708363977,9932.0,label_shuffle,22
0.5,high,0.5013707296499368,0.49922325852907445,0.5027454149238291,0.00044914346846325337,-0.0011744141156553867,0.5789473684210527,0.5000334291636023,9864.0,label_shuffle,22
0.5,low,0.499798522498321,0.4984071958255005,0.501428051656078,0.0006571758165871966,-0.0013645156008343373,0.5789473684210527,0.4999665708363977,9920.0,label_shuffle,22
1.0,high,0.4996995392935835,0.49792801781355256,0.5016821933851514,-0.0011092763932956662,-0.001997625063409947,0.42105263157894735,0.5000334291636023,9833.0,label_shuffle,22
1.0,low,0.4991941982272361,0.4974616113828005,0.5012707786986201,-0.0010059351950454376,-0.002240376697606461,0.42105263157894735,0.4999665708363977,9900.0,label_shuffle,22
0.05,high,0.8725897359833877,0.8593855163007035,0.8838798679894357,0.4052683337096339,0.396819807397348,1.0,0.4630216587427364,8167.0,independent_phase_rank,22
0.05,low,0.8881656034370524,0.878286856213788,0.9004433967037472,0.3515427971185432,0.340569078158324,1.0,0.5369783412572636,9665.0,independent_phase_rank,22
0.1,high,0.8224235560588902,0.8097794111416848,0.8336585368353,0.3555397355479361,0.34677213747146507,1.0,0.4630216587427364,8163.0,independent_phase_rank,22
0.1,low,0.8462515883100381,0.8361514930664242,0.8567047577193718,0.310524134599103,0.2977891334366039,1.0,0.5369783412572636,9665.0,independent_phase_rank,22
0.2,high,0.7547967970992597,0.7422821424398711,0.7631629192868585,0.2884263646728872,0.2761835888379818,1.0,0.4630216587427364,8153.0,independent_phase_rank,22
0.2,low,0.7861709452149109,0.7752056458808367,0.7947955153522741,0.25259718773313644,0.24087773212217722,1.0,0.5369783412572636,9664.0,independent_phase_rank,22
0.5,high,0.6297976273551988,0.612042468439852,0.6469259668797935,0.16654500254268545,0.14525138903797205,1.0,0.4630216587427364,8123.0,independent_phase_rank,22
0.5,low,0.6812493841757808,0.660727940869414,0.6926910200933709,0.14558795415383075,0.12812336160879367,1.0,0.5369783412572636,9664.0,independent_phase_rank,22
1.0,high,0.5386055217594758,0.5207768896028138,0.5567966640734785,0.062028269833473926,0.052268804934290314,1.0,0.4630216587427364,8101.0,independent_phase_rank,22
1.0,low,0.5937794533459001,0.5809006316627321,0.6259769271770876,0.06295059163182148,0.050034199847398875,1.0,0.5369783412572636,9664.0,independent_phase_rank,22
0.05,high,0.9006703229737965,0.890622972176962,0.9118614899558142,0.40243960818257213,0.391867408558904,1.0,0.49954941423851007,9927.0,coupled_phase_rank,22
0.05,low,0.9014708845456377,0.8913543875340042,0.9122721738657753,0.3997015993368621,0.39013183629633086,1.0,0.5004505857614899,9954.0,coupled_phase_rank,22
0.1,high,0.858130081300813,0.8441394966003025,0.8707511727960235,0.3598993665095887,0.3436117612381099,1.0,0.49954941423851007,9924.0,coupled_phase_rank,22
0.1,low,0.8597057044950615,0.8433860018993169,0.8714179140140204,0.35793641928628583,0.3445183790593953,1.0,0.5004505857614899,9954.0,coupled_phase_rank,22
0.2,high,0.795116988809766,0.7836765240546575,0.803210353492837,0.2968862740185417,0.2828643255726371,1.0,0.49954941423851007,9915.0,coupled_phase_rank,22
0.2,low,0.7982243744955609,0.7837635840248722,0.8056082105374411,0.2964550892867853,0.28419900540243026,1.0,0.5004505857614899,9954.0,coupled_phase_rank,22
0.5,high,0.6699477701888309,0.658421516718345,0.6963887032498197,0.17062341204859766,0.15828621302423804,1.0,0.49954941423851007,9885.0,coupled_phase_rank,22
0.5,low,0.6719236564540432,0.6570150441837168,0.6959796267972301,0.1718486151813432,0.15766108097992504,1.0,0.5004505857614899,9932.0,coupled_phase_rank,22
1.0,high,0.5847355769230769,0.5713287117212511,0.6155024031459526,0.08329215295376147,0.07062591025493864,1.0,0.49954941423851007,9835.0,coupled_phase_rank,22
1.0,low,0.5809116242038217,0.5694064331091813,0.6159016789519254,0.07987722109652268,0.07041515687753433,1.0,0.5004505857614899,9904.0,coupled_phase_rank,22
0.05,high,0.5001499550134959,0.4983418525728446,0.5035038041645972,-2.788415224419527e-05,-0.0015552245396516229,0.47368421052631576,0.5000334291636023,9894.0,label_shuffle,23
0.05,low,0.4991646060282029,0.49773576677248876,0.5036501616225256,-8.126402437474978e-05,-0.0016143700778677716,0.47368421052631576,0.4999665708363977,9938.0,label_shuffle,23
0.1,high,0.5001334400854016,0.4963362007133535,0.5027003172061267,-0.0005686178176028123,-0.0022589980899124507,0.47368421052631576,0.5000334291636023,9892.0,label_shuffle,23
0.1,low,0.4993978321959053,0.49699539349142574,0.5017042886490607,-0.0005687386404923944,-0.0021454588514427386,0.42105263157894735,0.4999665708363977,9936.0,label_shuffle,23
0.2,high,0.4990892531876138,0.49724586880320476,0.5030735832218554,-0.001593247494886818,-0.0027978384751893015,0.42105263157894735,0.5000334291636023,9887.0,label_shuffle,23
0.2,low,0.49899959983993597,0.4970100998184418,0.5013204902013726,-0.0009751377609750755,-0.002546318488594601,0.3684210526315789,0.4999665708363977,9929.0,label_shuffle,23
0.5,high,0.5006485084306096,0.4968661608084324,0.502461475838318,-0.00027479324260037963,-0.0027532862616582165,0.42105263157894735,0.5000334291636023,9875.0,label_shuffle,23
0.5,low,0.5002646342754313,0.49532085583155533,0.5036938802479285,0.000221991442026781,-0.002897530433342871,0.5263157894736842,0.4999665708363977,9916.0,label_shuffle,23
1.0,high,0.5011618081960287,0.49790473957085396,0.5023044589093376,0.00024022201455520253,-0.0023818678307647168,0.5263157894736842,0.5000334291636023,9854.0,label_shuffle,23
1.0,low,0.5002682043717313,0.4972143296054625,0.502317644711435,6.90858561629426e-05,-0.0021802854456140774,0.5789473684210527,0.4999665708363977,9891.0,label_shuffle,23
0.05,high,0.8695853960396039,0.8528583615246972,0.8791966281216597,0.40166496204322055,0.3909573310233546,1.0,0.46266588887268484,8294.0,independent_phase_rank,23
0.05,low,0.8853996737357259,0.8752338844573477,0.8973356470508607,0.35067449654468286,0.33749122232524864,1.0,0.5373341111273151,9852.0,independent_phase_rank,23
